time,x,y,z
0.6499997,-3.069868,1.8824235,8.385039
0.65999967,-2.1480432,2.353143,7.7574134
0.66999966,-1.2850579,2.353143,7.1101747
0.67999965,-0.78491867,2.3629496,6.7571354
0.68999964,-0.6868522,2.6473424,7.0905614
0.69999963,-0.6280123,2.7159889,7.629927
0.7099996,-0.6280123,2.9807684,8.286973
0.7199996,-0.92221177,3.0396085,8.640013
0.7299996,-1.0006651,3.1180615,8.659626
0.7399996,-0.92221177,3.5691676,8.934212
0.7499996,-0.02,4.343893,9.042085
0.7599996,1.0587316,5.4520445,9.277445
0.76999956,2.0982366,6.8249755,9.385318
0.77999955,2.8043153,8.021386,9.954103
0.78999954,2.8729618,8.707852,11.405488
0.79999954,2.7945087,8.609786,13.94541
0.8099995,2.1864963,7.2858877,16.750113
0.8199995,1.4706109,5.6089506,18.417242
0.8299995,0.78414536,4.1575665,19.250809
0.8399995,0.34284604,3.382841,19.260614
0.8499995,0.32323274,3.274968,18.554535
0.8599995,0.34284604,3.1572883,17.416964
0.86999947,0.4507192,2.8728955,16.053839
0.87999946,0.81356525,2.6179225,14.2984495
0.88999945,1.1077648,2.3237228,12.641126
0.89999944,1.4215776,2.0001035,10.866122
0.90999943,1.8236502,1.8922303,9.1793785
0.9199994,2.2943695,1.5980307,7.5514736
0.9299994,2.8435419,1.5686108,5.9726033
0.9399994,3.461361,1.5686108,4.5604453
0.9499994,4.02034,1.5686108,3.373841
0.9599994,4.373379,1.3332511,2.6971822
0.9699994,4.373379,0.862532,2.4324026
0.97999936,4.1085997,0.1368399,2.4324026
0.98999935,3.539814,-0.81440514,2.9913816
0.99999934,2.8631551,-1.9323634,3.540554
1.0099994,2.3139827,-3.0993545,4.256439
1.0199994,2.078623,-4.011373,4.7271585
1.0299994,2.078623,-4.521319,4.746772
1.0399994,2.3434026,-4.5899653,4.3741193
1.0499994,2.7356687,-4.5115123,3.6484272
1.0599993,3.3044543,-4.089826,2.981575
1.0699993,3.8242068,-3.9819531,2.8835087
1.0799993,4.1674395,-3.9623399,2.9423485
1.0899993,3.9026601,-4.217313,3.8445604
1.0999993,3.147548,-4.6095786,4.972325
1.1099993,2.5003092,-4.678225,6.031443
1.1199993,2.5983756,-4.648805,6.796362
1.1299993,3.4809742,-4.119246,7.296501
1.1399993,4.304733,-3.2366476,7.3161144
1.1499993,4.9225516,-1.7264236,7.0611415
1.1599993,5.6384373,0.4898793,6.698295
1.1699992,6.5994887,3.1376748,6.698295
1.1799992,7.746867,5.2461047,8.032
1.1899992,8.668692,5.7070174,11.013222
1.1999992,8.962891,4.9224854,15.416408
1.2099992,8.286232,3.6574273,17.750391
1.2199992,6.825042,2.5002427,18.917381
1.2299992,5.2363644,2.0001035,19.495974
1.2399992,3.7457538,2.0001035,19.790174
1.2499992,2.470889,2.1079767,19.85882
1.2699991,0.86259854,2.941542,22.153576
1.2799991,0.6272389,3.5299408,18.623182
1.2999991,1.4313842,5.667791,9.669711
1.3099991,1.8432635,6.6778755,7.8947067
1.3199991,2.2453363,7.4329877,6.443322
1.3399991,2.3434026,7.844867,5.678404
1.3499991,2.0197833,7.844867,5.4332376
1.369999,1.4804175,7.5114408,5.884343
1.379999,0.68607885,7.2662745,5.9922166
1.389999,-0.17690639,6.893622,5.9726033
1.399999,-0.9614384,6.4523225,5.89415
1.409999,-1.2458313,6.364063,5.80589
1.419999,-1.0104717,6.364063,5.7470503
1.429999,-0.7162721,6.4719357,5.7470503
1.439999,-0.4514926,6.560196,6.1491227
1.449999,-0.4318793,6.560196,6.874815
1.459999,-0.4318793,6.2659965,8.0614195
1.469999,-0.44168597,5.824697,9.453964
1.479999,-0.37303942,5.1970716,11.307422
1.4899989,0.3330394,4.6184793,13.464885
1.4999989,0.6272389,3.9025936,15.367374
1.5099989,0.8822118,3.2553546,15.4458275
1.5199989,0.96066505,3.333808,14.651489
1.5299989,1.0391183,4.1281466,14.259223
1.5399989,1.5000308,5.236298,14.690716
1.5499989,2.1864963,6.3444495,16.181326
1.5599989,3.0985148,6.8445888,18.13285
1.5699989,4.2851195,6.383676,19.103708
1.5799989,5.314818,5.216685,19.59404
1.5899988,5.8836036,3.9712403,19.839207
1.6099988,6.3935494,2.941542,22.506617
1.6199988,6.3052893,2.912122,18.858541
1.6499988,5.7168903,3.696654,10.08159
1.6599988,5.3050113,3.637814,8.757692
1.6699988,4.4224124,2.8728955,7.8064466
1.6799988,2.9612217,1.7353238,6.953268
1.6899987,1.1666046,0.30355296,6.286416
1.6999987,-0.46129927,-1.2655112,5.756857
1.7099987,-1.6282907,-2.6482487,5.2665243
1.7199987,-2.177463,-3.93292,4.5604453
1.7299987,-1.8048103,-3.93292,4.207406
1.7399987,-1.1183448,-3.93292,3.8935935
1.7499987,-0.14748645,-4.0309863,3.4817142
1.7599987,1.0489249,-4.295766,2.952155
1.7799987,2.304176,-4.540932,2.226463
1.7999986,3.9713066,-4.658612,3.534481E-4
1.8099986,5.275591,-4.403639,-0.6370788
1.8199986,6.334709,-4.2859592,1.245798
1.8299986,7.070208,-4.1780863,3.5601676
1.8399986,7.1682744,-4.0996327,5.472464
1.8499986,7.472281,-3.8250468,6.5511956
1.8599986,7.9233866,-3.3347142,6.443322
1.8699986,8.717725,-2.2069495,4.403539
1.8799986,9.002118,-0.2946527,1.6184508
1.8899986,9.46303,3.0984483,-0.5782389
1.8999985,8.00184,5.0009384,-0.9705049
1.9099985,8.011646,7.0799484,-0.3821059
1.9199985,8.384298,7.707574,5.452851
1.9299985,8.717725,7.452601,12.768612
1.9399985,8.815791,7.0113015,16.426493
1.9499985,7.6389937,6.942655,18.25053
1.9599985,5.2559776,7.040722,19.162548
1.9699985,2.755282,7.786027,19.182161
1.9799985,1.1764114,8.815725,16.926632
1.9999985,0.8037586,9.462964,15.102595
2.0099986,1.186218,9.727744,13.464885
2.0299985,1.0685382,9.188378,12.082147
2.0499985,0.793952,7.2858877,9.826617
2.0699985,1.2744778,5.746244,8.443879
2.0799985,0.43110588,5.550111,7.3455343
2.0999985,-0.16709974,6.246383,7.257274
2.1099985,-1.0202783,7.0113015,6.453129
2.1199985,-2.01075,7.4329877,5.3449774
2.1299984,-2.932575,7.5114408,4.285859
2.1399984,-3.5111675,7.531054,3.3836477
2.1499984,-3.491554,7.599701,2.6089225
2.1599984,-2.4814692,8.070419,2.510856
2.1699984,-1.1281514,8.590173,2.510856
2.1799984,0.2741995,9.188378,2.5304692
2.1899984,1.9511367,9.94349,3.0600283
2.1999984,2.0393965,9.953297,3.9622402
2.2099984,2.0197833,9.845424,5.756857
2.2199984,1.6373239,9.413931,8.110454
2.2299984,1.2842845,9.060891,10.601342
2.2499983,1.8334569,8.766692,15.014335
2.2699983,3.235808,9.335478,16.08326
2.2899983,3.6378806,9.845424,16.093067
2.2999983,3.706527,10.257303,16.642239
2.3099983,5.0500383,10.453436,19.064482
2.3199983,6.344516,9.56103,19.574427
2.3299983,7.2369213,8.031193,19.829401
2.3399982,7.2369213,6.5209694,19.88824
2.3699982,6.3739357,4.510606,18.387823
2.3899982,5.4030776,1.7549372,12.631319
2.3999982,5.83457,1.4901576,12.297893
2.4099982,5.8541837,1.2155714,11.425101
2.4199982,5.530564,0.7154323,10.336563
2.4299982,4.755839,-0.010259852,9.100925
2.4399981,3.6084607,-0.85363173,7.97316
2.4499981,2.3532093,-1.8048769,6.8944283
2.4599981,1.2254446,-2.805155,6.1295094
2.4699981,0.3918793,-3.619107,5.6489835
2.479998,0.038839903,-4.207506,5.550917
2.489998,0.09767981,-4.570352,5.452851
2.499998,0.7449187,-4.629192,5.3743973
2.509998,1.8726835,-4.629192,5.0311646
2.519998,3.314261,-4.521319,4.413346
2.529998,4.706805,-4.011373,3.3346145
2.539998,5.8247633,-3.530847,1.8243904
2.549998,6.4229693,-3.285681,0.54952586
2.559998,6.3543224,-3.197421,-0.2055862
2.569998,5.6090174,-3.1189678,-0.5586256
2.579998,4.6969986,-3.1385813,-0.5292057
2.589998,4.1184063,-3.6387203,-0.019259855
2.599998,4.128213,-4.0309863,1.0594716
2.609998,4.736225,-3.9721465,2.5696957
2.619998,5.83457,-3.648527,3.9132068
2.629998,7.2075014,-3.0895479,4.325086
2.639998,8.237199,-2.1481094,3.7464938
2.649998,8.551012,-0.6280788,3.0600283
2.659998,8.8059845,1.3136379,2.4127893
2.669998,8.707918,3.333808,3.403261
2.679998,9.168831,5.8345037,5.9627967
2.689998,9.855296,7.6585407,11.405488
2.699998,10.816348,8.54114,15.740027
2.709998,10.816348,8.54114,17.907297
2.719998,9.37477,8.12926,18.995834
2.7299979,7.0604014,8.040999,19.5352
2.7399979,4.628352,8.315586,19.809788
2.7499979,2.4610825,8.992245,18.887962
2.7599978,0.9312451,9.492384,16.622625
2.7699978,-0.118066505,9.580644,14.308256
2.7799978,-0.8143386,9.580644,12.327312
2.7899978,-0.83395195,9.482577,10.954382
2.7999978,0.15651971,9.364898,10.493469
2.8099978,1.9021034,9.286445,10.591536
2.8199978,3.1867747,9.266831,10.591536
2.8299978,3.7751737,9.286445,9.856037
2.8399978,3.7457538,9.5316105,8.787112
2.8499978,3.0494816,9.629678,7.306308
2.8599977,1.91191,9.923877,5.609757
2.8699977,0.82337195,9.992523,3.8347538
2.8799977,-3.8670003E-4,10.09059,2.3539495
2.8899977,-0.42207268,10.335756,1.4125111
2.8999977,-0.40245935,10.335756,1.471351
2.9099977,0.15651971,10.335756,2.1872365
2.9199977,0.6174323,10.335756,2.6579556
2.9299977,0.90182513,10.306336,2.5795023
2.9399977,0.990085,10.20827,2.1382031
2.9499977,1.3431244,10.139623,1.863617
2.9599977,1.4117709,10.139623,2.226463
2.9699976,1.4215776,10.139623,3.207128
2.9799976,1.352931,9.845424,4.6487055
2.9899976,0.8822118,9.384511,6.266803
2.9999976,0.49975243,8.805919,7.963353
3.0099976,0.24477957,8.472492,9.453964
3.0199976,0.4899458,8.472492,11.199548
3.0299976,1.5098374,8.776499,13.170685
3.0399976,2.755282,9.227605,14.759362
3.0499976,3.7457538,9.659098,15.632154
3.0599976,4.353766,9.97291,15.632154
3.0699975,4.991198,10.03175,15.318341
3.0799975,6.0993495,10.120009,15.759641
3.0899975,7.4918942,10.453436,16.759918
3.0999975,8.727531,10.424016,17.95633
3.1099975,9.384577,9.845424,18.780088
3.1199975,9.384577,9.168765,18.780088
3.1299975,8.9923115,8.433266,17.740583
3.1399975,8.619658,7.5898943,15.671381
3.1499975,8.590239,6.7367153,13.111845
3.1599975,8.560819,6.001217,10.650375
3.1699975,8.158746,5.2461047,8.502719
3.1799974,7.452667,4.1281466,7.051335
3.1899974,6.4229693,2.686569,6.237383
3.1999974,5.275591,1.2547979,6.002023
3.2099974,3.93208,-0.1573596,6.002023
3.2199974,2.333596,-1.2753178,6.002023
3.2299974,0.6174323,-2.246176,5.913763
3.2399974,-0.9908584,-3.1287746,5.7960835
3.2499974,-2.1676564,-3.8838866,5.7960835
3.2599974,-2.6187623,-4.4134455,5.9039564
3.2699974,-2.1676564,-4.717452,6.335449
3.2799973,-1.0104717,-4.717452,6.315836
3.2899973,0.5782057,-4.374219,5.7372437
3.2999973,2.1080432,-3.9623399,4.746772
3.3099973,3.3240678,-3.8544667,3.6092007
3.3199973,4.02034,-3.78582,2.559889
3.3299973,4.02034,-3.7956266,1.8832303
3.3399973,3.373101,-4.2467327,1.5498042
3.3499973,2.7062488,-4.6389985,1.5203842
3.3599973,2.3728228,-4.9135847,1.5792241
3.3699973,2.3826294,-4.9135847,2.0205233
3.3799973,2.9906416,-4.315379,2.7560222
3.3899972,3.8340135,-3.3837473,3.7268806
3.3999972,4.912745,-2.1775296,4.7075453
3.4099972,6.4523892,-0.81440514,5.227298
3.4199972,8.188166,1.029245,5.2861376
3.4299972,9.58071,3.0984483,6.2962227
3.4399972,10.169109,5.344171,8.20852
3.4499972,10.061236,7.786027,10.532696
3.4599972,9.46303,10.394596,13.592371
3.4699972,9.541484,12.620706,16.838371
3.4799972,10.404469,13.611177,18.456469
3.4899971,11.60088,13.670017,19.270422
3.4999971,12.022566,13.738664,19.672493
3.5099971,11.5518465,14.21919,19.770561
3.529997,10.316209,15.788254,18.13285
3.559997,5.412884,10.894735,8.277166
3.569997,5.0108113,10.218077,7.070948
3.579997,4.7656455,9.462964,6.1295094
3.589997,4.687192,8.698046,5.3743973
3.599997,4.5695124,8.050806,4.8350315
3.609997,4.2262797,7.5800877,4.540832
3.619997,3.8830469,7.4918275,4.511412
3.629997,3.5005875,7.501634,4.511412
3.639997,3.0396748,8.0115795,4.2172127
3.649997,2.3826294,8.560753,3.4817142
3.659997,1.6667439,9.178572,2.510856
3.669997,1.0979581,9.5316105,1.6086441
3.679997,0.64685225,9.5316105,0.92217857
3.689997,0.34284604,9.198185,0.47107267
3.699997,0.24477957,8.766692,0.17687315
3.709997,0.176133,8.452879,0.15725985
3.719997,0.176133,8.139067,0.5004926
3.729997,0.1957463,7.83506,1.4517376
3.739997,0.20555295,7.727187,2.4912426
3.749997,0.22516626,7.727187,3.8935935
3.759997,0.58801234,7.8252535,5.86473
3.769997,1.3431244,8.315586,8.247746
3.7799969,2.559149,8.913792,10.719023
3.7899969,3.9615,9.659098,12.621512
3.7999969,5.726697,10.198463,13.965024
3.8099968,7.217308,10.590729,14.4063225
3.8199968,7.9920335,11.345841,13.4452715
3.8299968,7.962613,12.208826,12.0135
3.8399968,7.6193805,12.934519,11.052448
3.8499968,7.91358,13.042392,11.464328
3.8599968,8.884438,12.483413,13.209911
3.8699968,9.963169,11.306615,15.377181
3.8799968,10.914414,9.982717,17.260057
3.8899968,11.522427,8.678432,17.975943
3.8999968,11.522427,7.374148,16.99528
3.9099967,10.973254,6.2659965,14.700522
3.9199967,10.012202,5.236298,11.944854
3.9299967,8.776565,4.1869864,9.463771
3.9399967,7.3153744,3.1376748,7.580894
3.9499967,5.697277,2.0491366,6.5511956
3.9599967,3.8144002,0.9605985,6.0706697
3.9699967,1.8628769,-0.26523274,5.9922166
3.9799967,-0.0592266,-1.7362304,5.89415
3.9899967,-1.5596441,-3.060128,5.4626575
3.9999967,-2.6481822,-3.93292,4.9330983
4.009997,-3.2758079,-4.374219,4.4721856
4.019997,-3.2758079,-4.629192,4.1093397
4.0299973,-2.9129617,-4.7370653,3.824947
4.0399976,-2.4520493,-5.1783643,3.824947
4.049998,-1.8146169,-5.6294703,3.9132068
4.059998,-1.0006651,-6.227676,3.9230134
4.0699983,-3.8670003E-4,-6.6689754,3.687654
4.0799985,1.1666046,-6.7670417,3.2757747
4.0899987,2.4512758,-6.7670417,2.8344753
4.099999,3.765367,-6.5218754,2.5010493
4.109999,4.991198,-6.090383,2.481436
4.1199994,6.001283,-5.7079234,2.481436
4.1299996,6.6681356,-5.3450775,2.785442
4.14,7.119241,-4.933198,3.3542278
4.15,7.433054,-4.5311255,4.158373
4.1600003,7.452667,-4.187893,5.0115514
4.1700006,7.1094346,-3.4622006,5.98241
4.180001,7.178081,-2.7855418,4.8742585
4.190001,7.8449335,-1.2360911,3.2561612
4.2000012,8.825598,1.2449913,3.0208018
4.2100015,9.737617,4.343893,4.884065
4.2200017,10.404469,7.256468,9.081312
4.230002,11.169388,9.002051,14.582843
4.240002,12.512898,9.796391,17.328705
4.2500024,13.640663,9.796391,18.701635
4.2600026,13.356271,9.453157,19.388102
4.280003,12.051986,9.207992,19.731335
4.3100038,10.296596,11.355648,23.19308
4.320004,9.159024,10.531889,19.329262
4.3400044,5.618824,6.834782,10.768056
4.3500047,4.608739,6.1483164,9.385318
4.360005,3.343681,5.5795307,8.306586
4.370005,1.8530703,4.981325,7.296501
4.3800054,0.36245933,4.5204124,6.3844824
4.3900056,-1.0595049,4.422346,5.2371044
4.400006,-2.344176,4.481186,3.9426267
4.410006,-3.4817474,5.0303583,2.7658288
4.4200063,-4.5114455,5.716824,1.8145838
4.4300065,-5.1881046,6.5111628,1.0888916
4.4400067,-5.452884,7.2368546,0.5789458
4.450007,-5.384238,8.031193,0.461266
4.460007,-4.893905,8.8647585,0.461266
4.4700074,-4.893905,9.149152,0.5201059
4.4800076,-4.893905,9.227605,1.3046379
4.490008,-3.9818866,9.668904,1.7263238
4.500008,-3.3738744,9.747357,3.0894482
4.5100083,-2.8443153,9.747357,4.884065
4.5200086,-2.4814692,9.639484,6.6590686
4.530009,-2.4030159,9.178572,8.306586
4.540009,-2.4030159,8.560753,10.101203
4.5500093,-2.5010824,7.933127,11.964467
4.5600095,-2.8345087,7.531054,13.965024
4.5700097,-2.7462487,7.531054,16.122486
4.58001,-2.255916,7.874287,17.848457
4.59001,-1.9322968,8.501912,18.731056
4.6000104,-2.01075,9.060891,18.995834
4.6100106,-2.3147562,9.149152,18.995834
4.620011,-2.0793965,8.874565,19.525394
4.630011,-1.4909976,7.80564,19.79998
4.6400113,-0.26516625,6.6288424,19.868628
4.670012,3.9026601,4.3536997,26.370436
4.680012,5.216751,2.823862,23.78148
4.6900125,5.8836036,1.6274507,21.584791
4.7000127,5.9620566,0.6860123,19.348875
4.720013,4.0595665,-1.3047377,10.689602
4.7300134,3.3338745,-1.549904,7.6005073
4.7400136,2.6768289,-1.549904,4.3152795
4.750014,2.2159162,-1.5302907,1.8243904
4.760014,2.1080432,-1.4714508,0.27493966
4.7700143,2.078623,-1.4714508,-0.27423275
4.7800145,2.0884297,-1.5400974,3.534481E-4
4.7900147,2.1472697,-2.0892696,0.6181724
4.800015,2.2159162,-2.7463152,1.2850246
4.810015,2.2355297,-3.3347142,1.9518769
4.8200154,2.2943695,-3.8544667,2.344143
4.8300157,2.392436,-4.3055725,2.344143
4.840016,2.9416084,-4.629192,2.2460763
4.850016,3.5594273,-4.9135847,1.8538103
4.8600163,4.1380196,-5.001845,1.5399976
4.8700166,4.6675787,-5.276431,1.2850246
4.880017,5.089265,-5.384304,0.9810185
4.890017,5.108878,-5.8550234,0.9515985
4.9000173,5.0206184,-6.198256,0.9712118
4.9100175,4.4518323,-6.306129,1.6282574
4.9200177,4.02034,-6.374776,2.2853029
4.930018,4.02034,-6.2865157,3.0992548
4.940018,4.4224124,-5.698117,4.4721856
4.9500184,5.4030776,-4.825325,5.5901437
4.9600186,6.5798755,-3.619107,5.5705304
4.970019,7.521314,-1.9912032,5.2861376
4.980019,8.403912,-0.1769729,6.1785426
4.9900193,8.776565,1.647064,8.09084
5.0000196,8.286232,3.4024544,10.032557
5.01002,7.1976943,4.7655787,12.572479
5.02002,6.2660627,5.540304,15.96558
5.03002,5.77573,5.540304,18.024977
5.0400205,5.422691,5.432431,19.054674
5.0500207,4.971585,5.491271,19.564621
5.060021,4.383186,5.8639235,19.819593
5.070021,3.5005875,6.1679296,19.878433
5.100022,1.7844236,7.374148,23.075401
5.110022,0.92143846,6.9034286,18.858541
5.1300225,-1.6380973,5.6187572,8.620399
5.1400228,-2.2363029,5.883537,6.678682
5.150023,-2.295143,6.4032893,5.276331
5.160023,-2.4030159,6.9818816,4.629092
5.1700234,-2.7070222,7.403568,4.609479
5.1800237,-2.7070222,7.4918275,4.5898657
5.190024,-2.1578498,8.139067,4.511412
5.200024,-1.0693115,9.443351,4.4427657
5.2100244,0.4114926,11.139901,4.736965
5.2200246,1.9315234,12.787418,5.295944
5.230025,3.0985148,14.07209,6.335449
5.240025,3.7359471,14.876235,7.6005073
5.2500253,3.7359471,15.199855,8.914598
5.2600255,3.6378806,15.199855,10.37579
5.2700257,3.1867747,14.797782,12.121373
5.280026,2.7160554,14.1701565,14.03367
5.290026,2.196303,13.297364,15.8479
5.3000264,1.9217168,12.257859,17.681744
5.3100266,1.9217168,11.169321,18.838928
5.320027,2.00017,9.953297,19.211582
5.330027,2.0099766,8.433266,18.858541
5.3400273,1.9315234,7.070142,18.25053
5.3500276,1.5098374,6.3738694,17.701357
5.360028,1.3921577,6.3444495,17.80923
5.370028,1.2940911,6.364063,18.348597
5.3800282,1.2940911,6.6778755,19.142935
5.3900285,2.3434026,6.6778755,19.613653
5.4000287,4.1085997,5.8639235,19.849014
5.4300294,8.904051,3.7064607,25.232864
5.4400296,9.168831,1.4705442,20.50606
5.45003,8.570625,0.5094926,17.917103
5.4800305,5.8836036,-1.9813966,11.327035
5.490031,5.1284914,-2.667862,9.797197
5.500031,4.275313,-3.3347142,8.110454
5.510031,3.3240678,-3.8838866,6.590422
5.5200315,2.255143,-4.374219,5.168458
5.5300317,1.2156379,-4.795905,3.9818535
5.540032,0.372266,-5.188171,3.0011885
5.550032,-0.1376798,-5.492177,2.2166564
5.5600324,-0.1376798,-5.6000504,1.5792241
5.5700326,0.3134261,-5.9628963,1.1771514
5.580033,1.0391183,-6.247289,1.0888916
5.590033,1.9413301,-6.580715,1.0202451
5.6000333,2.784702,-6.6689754,0.47107267
5.6100335,3.510394,-6.757235,-0.2644261
5.6200337,4.128213,-6.816075,-1.2450911
5.630034,4.5106726,-6.8847218,-2.1767228
5.640034,4.608739,-7.1985345,-2.706282
5.6500344,4.706805,-7.5025406,-2.706282
5.6600347,4.804872,-7.8653865,-1.7942635
5.670035,5.079458,-8.267459,-0.3624926
5.680035,5.0108113,-8.630305,0.8339187
5.6900353,4.4224124,-8.738178,1.6576773
5.7000356,4.069373,-8.738178,2.3147228
5.710036,4.8244853,-7.9536467,2.952155
5.720036,7.0015616,-6.7474284,3.5209408
5.7300363,9.718003,-4.9135847,4.3741193
5.7400365,12.375606,-2.550182,5.7666636
5.7500367,14.866494,0.20548645,7.9829664
5.760037,17.023958,2.941542,11.650654
5.770037,18.504763,5.3049445,15.867514
5.7800374,19.240261,7.001495,17.975943
5.7900376,19.2991,7.962547,19.025255
5.800038,18.779348,8.786305,19.554813
5.810038,17.945782,9.982717,19.819593
5.8200383,16.700338,11.287002,19.878433
5.840039,13.925056,13.218911,21.447498
5.850039,10.669249,11.944047,17.819036
5.8800397,3.628074,7.933127,9.58145
5.89004,2.2257228,7.403568,7.9339333
5.90004,1.7353904,7.315308,7.2474675
5.9100404,1.8432635,7.3839545,7.3357277
5.9200406,2.2845628,8.090034,7.4239874
5.930041,2.3434026,8.835339,7.149401
5.940041,2.2355297,9.541417,6.266803
5.9500413,1.3627377,10.070976,5.021358
5.9600415,0.372266,10.473049,3.883787
5.9700418,-0.5495591,10.5711155,3.069835
5.980042,-1.4321576,10.5711155,2.5991158
5.990042,-2.1480432,10.482856,2.5304692
6.0000424,-2.687409,10.051363,2.5304692
6.0100427,-2.7854753,9.678711,2.6089225
6.020043,-2.0793965,9.139345,2.8540885
6.030043,-2.1676564,8.884372,3.2561612
6.0400434,-2.0793965,8.609786,3.3346145
6.0500436,-1.1281514,8.374426,4.1191463
6.060044,-0.088646546,8.374426,5.246911
6.070044,0.9410517,8.374426,6.766942
6.0800443,2.0982366,8.609786,8.512526
6.0900445,3.3044543,8.874565,10.464049
6.1000447,4.608739,9.149152,12.9647455
6.110045,6.1679964,9.158958,15.730221
6.120045,7.3349876,9.100119,17.475803
6.1300454,7.354601,9.178572,17.387545
6.1400456,6.6092954,9.766971,16.11268
6.150046,6.01109,10.551502,15.112402
6.160046,6.109156,11.032028,15.534087
6.1700463,7.217308,10.610342,17.309092
6.1800466,8.629465,9.649291,18.69183
6.190047,9.72781,8.413652,19.388102
6.200047,10.227949,7.089755,19.731335
6.2100472,10.227949,5.824697,19.054674
6.2200475,9.600324,4.559639,16.848179
6.2300477,8.688305,3.2553546,13.935603
6.240048,7.717447,1.9118435,11.228968
6.250048,6.687749,0.7644655,8.904792
6.2600484,5.667857,-0.18677956,6.7375216
6.2700486,4.5695124,-0.91247165,4.9036784
6.280049,3.6476872,-1.520484,3.3150012
6.290049,2.9023817,-1.9617833,2.00091
6.3000493,2.2257228,-2.383469,1.0006317
6.3100495,1.5784839,-2.863995,0.14745319
6.32005,1.0391183,-3.3543274,-0.323266
6.33005,0.597819,-3.8348534,-0.323266
6.34005,0.4899458,-4.7076454,0.59855914
6.3500504,1.0489249,-5.031265,1.3438646
6.3600507,1.8726835,-5.1391377,1.8832303
6.370051,2.951415,-5.2273974,2.2853029
6.380051,4.3439593,-5.2273974,2.5206625
6.3900514,5.95225,-4.8351316,2.5893092
6.4000516,7.8449335,-4.403639,2.5696957
6.410052,9.776843,-3.7367868,2.4618227
6.420052,11.493007,-3.0012882,2.226463
6.4300523,12.463865,-2.6286354,2.2068498
6.4400525,12.365799,-2.6286354,2.2068498
6.4500527,11.081127,-3.2072277,2.5304692
6.460053,9.40419,-3.9231133,2.5991158
6.470053,7.982227,-4.3840256,2.5010493
6.4800534,7.1878877,-3.8838866,2.4127893
6.4900537,7.1878877,-2.4815357,3.3836477
6.500054,7.629187,-0.5300123,4.8742585
6.510054,7.9724197,2.1962366,6.2471895
6.5200543,8.256812,5.2755246,8.904792
6.5300546,9.49245,7.629121,14.494582
6.540055,12.355992,9.198185,17.289478
6.550055,14.846881,10.384789,18.682022
