time,x,y,z
0.6399997,-1.5694507,13.817117,19.584234
0.6499997,-1.5694507,11.081061,19.829401
0.66999966,-0.7260788,7.227048,19.88824
0.68999964,4.039953,1.1175048,20.917938
0.69999963,6.3543224,-0.0200665,17.975943
0.7199996,4.500866,-4.9528112,6.453129
0.7299996,2.8631551,-8.120359,4.8546453
0.7399996,1.5000308,-12.082246,4.825225
0.7499996,0.63704556,-15.995099,5.5411105
0.7599996,0.91163176,-17.966238,5.77647
0.76999956,2.7062488,-18.946901,5.77647
0.78999954,6.148383,-18.535023,6.3844824
0.79999954,11.728367,-15.534187,8.365426
0.8099995,11.610686,-14.955595,8.767499
0.8199995,10.679055,-14.455456,9.708938
0.8299995,9.1786375,-13.778796,11.062255
0.8399995,8.011646,-13.062911,11.611427
0.8499995,7.580154,-11.650754,10.473856
0.8599995,7.6782203,-9.718843,8.659626
0.86999947,8.541205,-7.875193,7.149401
0.87999946,10.120076,-6.394389,7.2278543
0.88999945,11.71856,-5.6785035,8.169293
0.89999944,12.954198,-5.972703,9.601064
0.90999943,13.97409,-6.835688,11.523168
0.9199994,13.876023,-7.5613804,13.141265
0.9299994,11.9244995,-8.287072,14.131737
0.9399994,8.913857,-8.816631,14.15135
0.9499994,6.766202,-8.816631,14.131737
0.9599994,7.0015616,-7.9144197,14.7789755
0.9699994,10.561375,-6.404196,17.014893
0.97999936,15.268567,-4.491899,18.54473
0.98999935,17.622164,-2.6580553,19.309649
0.99999934,18.798962,-1.3439643,19.692108
1.0099994,19.38736,-0.30445933,19.790174
1.0299994,20.750484,0.5879458,31.587574
1.0399994,18.04385,0.92137194,28.665192
1.0499994,16.180586,0.93117857,25.370157
1.0599993,14.513455,0.64678574,22.604683
1.0699993,12.473672,0.3525862,20.859098
1.0799993,10.002396,0.3721995,20.5649
1.0899993,7.0604014,0.9802118,21.584791
1.0999993,4.039953,2.0001035,22.133963
1.1099993,0.99989164,3.5691676,20.937551
1.1199993,-1.5302241,5.373591,16.799145
1.1499993,-3.6778805,12.11076,-0.3036527
1.1599993,-5.2665577,15.248888,-4.638192
1.1699992,-3.383681,15.7686405,0.265133
1.1799992,-1.589064,16.327618,7.0905614
1.1899992,-1.9126835,15.53328,11.601621
1.1999992,-4.3251195,13.150265,12.464606
1.2099992,-7.1298213,10.09059,11.464328
1.2199992,-8.787146,7.021108,9.807004
1.2299992,-9.355931,3.863367,7.306308
1.2599992,-6.296256,-2.216756,2.2951095
1.2699991,-2.795282,-6.3257427,2.5893092
1.2799991,-0.5691724,-10.856415,5.276331
1.2899991,0.86259854,-13.406144,9.169572
1.2999991,3.1671612,-14.171062,10.31695
1.3099991,5.1284914,-14.739848,10.032557
1.3199991,5.2069445,-16.093166,10.817089
1.3299991,3.510394,-18.01527,12.513639
1.3399991,1.0587316,-18.976322,13.180491
1.3499991,-1.7263571,-19.456848,12.327312
1.3599991,-2.8148954,-19.692207,11.944854
1.379999,-3.94266,-27.61598,12.42538
1.389999,-3.1189015,-23.967907,12.42538
1.399999,-3.9622734,-21.300499,12.444993
1.409999,-5.8059235,-19.71182,12.464606
1.419999,-7.218081,-19.71182,11.993887
1.429999,-8.767532,-20.280607,11.032835
1.439999,-9.199025,-20.810165,11.95466
1.449999,-7.159241,-20.908232,16.132294
1.459999,-3.0404482,-20.30022,20.172632
1.469999,1.549064,-18.044691,20.643353
1.479999,7.3153744,-14.671202,19.898046
1.4899989,13.17975,-10.611249,17.309092
1.5099989,18.308628,-0.932085,3.5013275
1.5199989,19.142195,-2.079463,1.1771514
1.5299989,19.563879,-4.825325,0.039580047
1.5399989,19.661947,-7.9144197,0.461266
1.5699989,23.182533,-10.728929,-0.6566921
1.5799989,21.103523,-8.041906,-1.6569704
1.5899988,20.475899,-4.746872,-0.4213325
1.5999988,21.770376,-1.746037,4.717352
1.6099988,21.750763,1.6078373,9.640291
1.6199988,20.35822,4.314473,14.053284
1.6299988,17.828102,6.687682,19.231195
1.6499988,7.9037733,10.835896,18.780088
1.6599988,5.1481047,11.326228,19.427328
1.6699988,3.461361,11.051641,19.750948
1.6799988,2.6964421,10.110203,18.63299
1.6899987,2.755282,8.629399,16.779531
1.6999987,3.8144002,6.7759423,15.455634
1.7099987,3.6967204,4.5890594,14.337676
1.7199987,2.6179888,3.245548,11.77814
1.7299987,1.91191,1.3528645,11.395681
1.7399987,0.1369064,-0.2750394,9.620678
1.7499987,-0.578979,-0.83401847,7.6201205
1.7599987,-0.1572931,-1.0889914,7.002301
1.7699987,-0.69665885,-2.2854025,7.0611415
1.7799987,-0.75549877,-4.0211797,7.0807548
1.7899987,-1.1869913,-5.5706306,8.826339
1.7999986,-0.1965197,-6.2865157,11.650654
1.8099986,1.8726835,-6.3551626,13.906183
1.8199986,4.147826,-6.1001897,15.073175
1.8299986,6.5994887,-5.71773,14.7789755
1.8399986,8.698112,-5.6490836,13.680631
1.8499986,9.5512905,-5.7373433,12.07234
1.8599986,9.453223,-6.649362,10.581729
1.8699986,8.403912,-8.257652,9.640291
1.8799986,5.80515,-11.062354,9.120539
1.8899986,2.0197833,-13.582664,8.551753
1.8999985,-0.7653054,-15.112501,8.071227
1.9099985,-1.5792574,-16.64234,7.79664
1.9199985,-1.1673781,-17.819138,7.5514736
1.9299985,0.372266,-17.83875,8.100647
1.9399985,3.0985148,-17.0248,10.415016
1.9499985,5.8247633,-15.504767,12.121373
1.9599985,7.129048,-14.082803,10.983802
1.9699985,7.5899606,-12.955038,8.463492
1.9799985,7.6782203,-11.827273,6.727715
1.9899985,7.7860937,-10.777962,6.4629354
1.9999985,8.021453,-9.620777,6.4629354
2.0099986,8.286232,-8.993152,6.570809
2.0199986,8.933471,-8.649919,6.2962227
2.0299985,10.198529,-7.9536467,4.991938
2.0399985,12.238312,-6.5120687,2.7658288
2.0499985,14.876301,-4.7076454,1.4321244
2.0599985,17.092604,-3.226841,2.3343363
2.0699985,18.377275,-2.108883,4.962518
2.0799985,18.897028,-1.4812574,7.6985736
2.0899985,18.965673,-0.6673054,9.297058
2.0999985,18.710701,0.3329729,9.6599045
2.1099985,17.759457,1.4705442,9.6599045
2.1199985,16.592464,2.2354631,9.96391
2.1299984,15.28818,2.6277292,10.787669
2.1399984,13.50337,3.049415,12.091953
2.1499984,11.463587,4.020273,13.965024
2.1599984,9.531677,5.461851,15.396794
2.1699984,7.609574,7.374148,16.20094
2.1799984,6.0208964,9.453157,16.78934
2.1899984,4.8440986,11.169321,16.681465
2.1999984,3.9124668,12.669739,15.239888
2.2099984,3.1573546,14.287836,13.151072
2.2199984,2.5395358,15.896127,10.669989
2.2299984,1.97075,16.955244,9.002858
2.2399983,1.2940911,17.033697,8.394846
2.2499983,0.7154988,16.631624,8.679239
2.2599983,1.0391183,15.758834,9.502997
2.2699983,2.0982366,15.297921,10.05217
2.2799983,3.5202007,15.53328,10.05217
2.2899983,5.1481047,16.082453,9.944297
2.2999983,6.5308423,16.18052,9.836424
2.3199983,6.942722,15.552894,10.130623
2.3299983,6.0208964,13.444465,10.209077
2.3399982,4.128213,10.522082,10.209077
2.3499982,1.7550037,6.8445888,10.307143
2.3599982,-0.7456921,2.912122,11.228968
2.3699982,-2.206883,0.22509974,12.19002
2.3799982,-1.5596441,-0.83401847,12.503833
2.3899982,0.77433866,-0.24561945,11.121095
2.3999982,3.8340135,1.450931,8.630206
2.4099982,7.0113683,3.637814,6.1785426
2.4199982,9.43361,5.775664,5.070391
2.4299982,10.482922,6.9818816,6.0412498
2.4399981,10.188723,6.9818816,8.228133
2.4499981,9.217864,5.9129567,10.434629
2.4599981,7.776287,4.049693,11.062255
2.4699981,6.315096,2.6669557,9.58145
2.479998,5.5795975,2.2844963,6.3256426
2.489998,5.4619174,2.5492759,2.422596
2.499998,4.912745,2.8728955,-1.3921908
2.509998,4.5400925,2.8925087,-3.9909532
2.519998,4.5400925,2.3237228,-4.8539386
2.529998,4.520479,1.0194384,-4.2459264
2.539998,3.8732402,-1.1086047,-2.2257562
2.549998,2.5199225,-3.1287746,0.51029927
2.559998,1.1764114,-4.3644123,3.3150012
2.569998,0.568399,-5.001845,5.8745365
2.579998,1.0685382,-5.109718,7.5318604
2.589998,2.9023817,-4.8155184,8.689046
2.599998,4.834292,-3.8544667,8.689046
2.609998,6.177803,-3.030708,7.688767
2.619998,7.5409274,-2.667862,6.5021625
2.629998,8.649078,-2.667862,5.62937
2.639998,9.070765,-2.6482487,4.893872
2.649998,8.972698,-2.667862,4.3446994
2.659998,8.00184,-3.285681,4.0603065
2.669998,6.6387153,-3.8054335,3.4522943
2.679998,5.2853975,-3.8642733,2.677569
2.699998,3.6378806,-4.0800195,1.1379249
2.709998,3.0789015,-3.4425874,0.5691392
2.719998,3.0789015,-2.7365086,0.5397192
2.7299979,3.8144002,-1.8441035,0.6181724
2.7399979,5.1284914,-0.73595196,1.5596108
2.7499979,7.354601,0.5781392,2.4422092
2.7599978,10.414275,2.176623,3.1875148
2.7699978,13.29743,3.8143337,3.1875148
2.7799978,15.121468,5.0990047,2.952155
2.7899978,15.209727,6.3150296,2.6579556
2.7999978,14.346742,7.001495,3.2267413
2.8099978,12.306959,7.2956944,9.552031
2.8199978,13.866216,7.707574,14.818202
2.8299978,16.641499,8.825532,17.446384
2.8399978,18.308628,10.610342,18.760475
2.8499978,19.142195,12.846258,19.41752
2.8599977,19.563879,14.935075,17.348318
2.8699977,19.661947,16.092258,13.935603
2.8999977,19.063742,16.18052,4.893872
2.9299977,5.1775246,9.217798,-3.2064211
2.9399977,4.608739,9.776777,-2.088463
2.9499977,5.1579113,11.188934,-1.2254778
2.9599977,5.1579113,13.130651,-0.6174655
2.9699976,4.8146787,15.572507,-0.15655294
2.9799976,4.706805,17.828035,0.17687315
2.9899976,5.314818,18.955801,-0.07809975
2.9999976,7.148661,19.51478,-0.46055913
3.0099976,8.727531,19.799173,0.7456589
3.0199976,8.609852,19.867819,3.687654
3.0399976,0.3526527,23.653187,12.935326
3.0499976,-3.5111675,18.965607,15.053562
3.0799975,-1.1673781,12.228439,13.317784
3.0899975,2.02959,12.159793,12.915712
3.0999975,4.02034,11.061448,12.925519
3.1099975,3.5300074,9.894457,12.660739
3.1199975,1.4804175,8.443072,11.993887
3.1299975,-0.28477958,7.2858877,11.278002
3.1399975,-0.59859234,7.1780148,9.561837
3.1499975,-0.02980665,7.1780148,6.482549
3.1599975,0.372266,6.4523225,3.0894482
3.1699975,0.92143846,5.6383705,2.2951095
3.1799974,2.8827684,4.6675124,3.628814
3.1899974,4.294926,3.274968,3.6484272
3.1999974,3.7457538,1.3528645,3.1482882
3.2099974,3.2456145,-1.4224175,4.6683187
3.2199974,3.2554212,-3.9819531,8.394846
3.2299974,3.9418867,-6.423809,11.738914
3.2399974,4.3341527,-9.012765,12.494026
3.2499974,4.275313,-11.444814,11.895821
3.2599974,3.9516933,-13.53363,11.2583885
3.2699974,3.373101,-15.367474,10.189464
3.2799973,2.0197833,-17.63281,8.8067255
3.2899973,-0.25535962,-18.78019,7.85548
3.2999973,-2.118623,-19.358782,7.85548
3.3099973,-3.2561946,-19.643175,8.20852
3.3199973,-3.9524667,-19.71182,9.032278
3.3399973,-2.5893424,-27.96902,12.150793
3.3499973,-1.3537045,-26.341116,12.07234
3.3599973,-0.5103325,-25.203545,13.013779
3.3699973,-0.1572931,-24.6936,14.524003
3.3799973,0.3526527,-24.16404,15.622348
3.3899972,1.745197,-22.948015,16.053839
3.3999972,3.9026601,-21.320112,16.34804
3.4099972,5.80515,-19.88834,16.95605
3.4199972,7.040788,-19.084196,18.093624
3.4499972,10.953641,-17.240545,18.583956
3.4599972,13.336658,-17.299385,18.515308
3.4699972,15.386247,-17.387646,17.819036
3.4799972,17.582937,-17.387646,17.171799
3.4899971,18.779348,-15.946067,16.593206
3.4999971,19.377554,-12.484319,15.3379545
3.5099971,19.68156,-8.551852,13.307978
3.5199971,19.750206,-6.1296096,11.101481
3.539997,39.402733,-9.944396,11.621234
3.549997,35.754658,-12.180312,12.48422
3.559997,32.636143,-12.101859,13.621791
3.569997,32.243877,-9.532517,13.955216
3.579997,33.7541,-5.4529505,12.543059
3.589997,36.83339,0.058386702,11.464328
3.599997,38.402454,5.6089506,12.386153
3.609997,39.186985,9.9042635,15.092789
3.619997,37.755215,12.257859,18.48589
3.629997,33.597195,13.238524,21.525951
3.639997,27.419006,13.473885,24.546398
3.649997,20.887777,13.238524,27.213808
3.659997,15.572574,13.248331,28.704418
3.669997,12.159859,13.532724,29.351658
3.679997,9.66897,13.464078,29.037846
3.689997,7.217308,12.689352,28.037567
3.699997,4.4518323,11.473328,26.507729
3.709997,1.2156379,9.610064,24.78176
3.719997,-2.118623,7.3545346,22.663523
3.729997,-5.0802317,4.8636456,20.859098
3.739997,-7.531894,2.6669557,19.152742
3.759997,-8.679273,-1.9519767,17.407158
3.769997,-7.4534407,-3.393554,18.740862
3.7799969,-5.354818,-4.854745,19.407715
3.7899969,-2.8148954,-6.276709,19.515587
3.7999969,-0.608399,-7.5515738,18.858541
3.8099968,1.0293115,-8.904891,17.534645
3.8199968,1.8922968,-10.375889,16.563786
3.8399968,1.3725443,-11.503654,15.426214
3.8499968,-1.0398916,-13.553244,13.033392
3.8599968,-1.5204175,-14.072996,11.915434
3.8699968,-1.5988706,-14.749655,10.8857355
3.8799968,-1.2948645,-15.200761,10.611149
3.8999968,-0.5397524,-15.61264,10.709216
3.9199967,1.8824902,-17.63281,10.650375
3.9299967,3.1965814,-19.260715,10.797476
3.9399967,1.9021034,-19.594141,11.876207
3.9499967,0.34284604,-19.672594,12.827452
3.9799967,3.235808,-25.94885,11.621234
3.9899967,6.0405097,-23.026468,8.973438
3.9999967,8.276425,-20.59442,7.1886277
4.009997,9.8454895,-18.593863,5.5214972
4.0299973,11.032094,-13.97493,0.18667981
4.0399976,11.002674,-14.043576,-1.6765838
4.049998,10.443695,-14.553522,-3.5104272
4.059998,9.835683,-14.935982,-5.040265
4.0699983,9.894523,-14.935982,-5.7561502
4.0799985,11.228228,-14.416229,-5.736537
4.0899987,13.2582035,-13.729763,-4.638192
4.099999,15.513734,-12.974651,-3.2456477
4.109999,17.435837,-11.944953,-2.6180222
4.1199994,18.710701,-10.934868,-2.255176
4.1299996,19.348133,-10.356276,-1.9609766
4.14,19.661947,-10.326856,-0.9999249
4.15,19.7404,-10.326856,1.3732845
4.1700006,20.613192,-14.337775,9.58145
4.180001,16.259039,-14.926175,14.288643
4.2100015,16.2002,-10.395502,18.466276
4.2200017,18.063463,-6.963175,19.270422
4.230002,19.024513,-2.501149,19.672493
4.240002,19.50504,1.5391908,19.770561
4.2600026,20.377832,6.7661357,22.800816
4.270003,12.9640045,7.2956944,20.682579
4.280003,5.2559776,7.707574,18.701635
4.3000035,-6.5316157,8.5705595,15.534087
4.3100038,-5.93341,9.82581,17.240444
4.320004,-3.7955604,11.375261,18.328983
4.330004,-1.0693115,12.503026,18.240723
4.3400044,1.3725443,13.052198,16.965858
4.3500047,3.118128,13.032585,15.426214
4.360005,3.677107,12.11076,13.749277
4.370005,2.8729618,10.610342,12.091953
4.3800054,1.3431244,8.786305,10.444436
4.3900056,-0.5397524,6.697489,9.042085
4.400006,-2.4226294,4.5694456,7.9829664
4.410006,-3.638654,3.1965148,7.286694
4.4200063,-3.717107,2.3825629,6.9924946
4.4300065,-3.0502548,2.1373966,7.051335
4.4400067,-1.7655838,2.03933,8.032
4.450007,-0.83395195,1.7059039,9.248025
4.460007,-0.5495591,1.225378,10.179657
4.4700074,-0.6280123,0.60755914,10.934769
4.4800076,-0.7260788,0.04858005,11.68988
4.490008,-0.7260788,-0.04948645,12.199826
4.500008,-0.3141995,-0.04948645,12.209633
4.5100083,0.26439285,0.06819335,12.474413
4.5200086,1.2254446,0.4898793,12.572479
4.530009,1.8236502,0.87233865,12.817645
4.540009,1.8236502,0.87233865,13.062812
4.5500093,1.382351,0.5487192,13.572758
4.5600095,0.8822118,0.2349064,13.994444
4.5700097,0.34284604,-0.53981894,13.974831
4.58001,-0.3338128,-1.157638,13.160878
4.59001,-0.6868522,-1.520484,11.944854
4.6000104,-1.0889249,-2.157916,10.866122
4.6100106,-1.589064,-3.540654,10.307143
4.620011,-1.6675172,-5.3450775,9.856037
4.630011,-1.6675172,-7.1495013,9.542224
4.6400113,-1.3537045,-8.5714655,9.120539
4.6500115,-0.78491867,-9.9051695,8.708659
4.660012,-0.16709974,-11.48404,8.649819
4.670012,0.3134261,-12.925618,8.708659
4.680012,0.990085,-13.955317,9.169572
4.6900125,1.8334569,-14.886948,9.512804
4.7000127,2.5983756,-15.681287,9.571644
4.710013,3.539814,-16.014713,9.679518
4.720013,4.6675787,-16.014713,10.012943
4.7300134,5.452111,-15.926454,10.415016
4.7400136,6.226836,-15.220374,10.738636
4.750014,7.2369213,-14.337775,10.719023
4.760014,8.423525,-13.190397,10.267917
4.7700143,9.521871,-11.846887,9.346091
4.7800145,10.688862,-10.434729,8.257553
4.7900147,11.826433,-8.855858,6.9434614
4.800015,13.111104,-7.1985345,5.727437
4.810015,14.278095,-5.83541,4.5604453
4.8200154,15.131274,-4.717452,3.491521
4.8300157,15.5235405,-4.3349924,3.0208018
4.840016,15.533347,-4.2271194,3.0894482
4.850016,15.8177395,-4.119246,3.8935935
4.8600163,16.14136,-4.207506,4.9036784
4.8700166,16.514011,-4.521319,6.2177696
4.880017,17.19067,-4.599772,7.5318604
4.890017,18.141916,-4.6095786,9.100925
4.9000173,19.063742,-4.629192,10.866122
4.9100175,19.377554,-4.933198,12.572479
4.9200177,18.318436,-5.698117,13.7394705
4.930018,16.661112,-6.6689754,14.769169
4.940018,15.141081,-7.296601,16.004807
4.9500184,13.846602,-7.296601,17.534645
4.9600186,13.042458,-6.963175,18.80951
4.970019,12.659998,-6.090383,19.446941
4.980019,12.659998,-4.658612,19.760754
4.9900193,12.914971,-2.726702,19.839207
5.01002,14.2977085,1.9020369,20.604126
5.02002,12.454059,4.00066,17.564064
5.0500207,7.0898213,8.403846,10.37579
5.060021,5.8247633,9.786584,9.189185
5.070021,4.500866,10.767249,8.09084
5.0800214,3.2946477,11.277195,7.306308
5.0900216,2.2943695,11.541974,6.6884885
5.100022,1.2842845,11.541974,6.2766094
5.110022,0.40168595,11.287002,5.8549232
5.1200223,-0.2945862,11.179128,5.501884
5.1300225,-0.75549877,10.767249,5.443044
5.1400228,-1.226218,10.374983,5.4136243
5.150023,-1.4713842,9.82581,5.394011
5.160023,-1.3831244,9.119732,5.7960835
5.1700234,-1.2752512,8.325393,6.3746758
5.1800237,-1.3438977,7.5114408,6.953268
5.190024,-1.6969372,6.7367153,7.79664
5.200024,-2.0009434,5.854117,8.963632
5.2100244,-2.255916,4.7949986,10.660182
5.2200246,-2.0009434,3.8535604,12.935326
5.230025,-0.87317854,3.0003817,15.494861
5.240025,0.8822118,2.1864297,17.465998
5.2500253,2.980835,1.4999642,18.10343
5.2600255,5.197138,0.9802118,17.54445
5.2700257,6.8838816,0.4898793,16.220552
5.280026,7.3938274,-0.24561945,15.377181
5.290026,6.432776,-1.2066712,16.073454
5.3000264,5.726697,-1.91275,18.064203
5.3100266,6.1679964,-2.5109556,19.074287
5.320027,6.7563953,-2.9914815,19.574427
5.330027,7.2859545,-2.9914815,19.554813
5.3400273,7.982227,-2.6090221,18.064203
5.3500276,8.462752,-2.1383028,16.308813
5.360028,8.462752,-1.8833301,14.445549
5.370028,8.119519,-1.8833301,12.494026
5.3800282,7.4918942,-2.3246293,10.650375
5.3900285,6.4720025,-3.2562609,8.983245
5.4000287,5.1579113,-4.6389985,7.94374
5.410029,3.510394,-6.4630356,7.835867
5.420029,1.9805567,-8.169393,8.130067
5.4300294,0.92143846,-9.483484,8.4340725
5.4400296,0.50955915,-10.248403,7.963353
5.45003,0.8527919,-10.307242,6.8061686
5.46003,1.97075,-10.2778225,5.2371044
5.4700303,4.942165,-9.43445,2.6579556
5.4800305,8.384298,-7.9144197,-5.295238
5.490031,8.443139,-8.022293,-7.4723144
5.500031,8.452946,-8.8656645,-7.1683083
5.510031,8.452946,-10.238596,-4.9618115
5.5200315,9.080571,-11.493847,-1.7746502
5.5300317,11.679333,-11.4252,1.4909643
5.540032,15.827546,-9.767877,4.3937325
5.550032,18.94606,-4.6095786,11.464328
5.5600324,19.465813,-3.0895479,14.906462
5.5700326,19.720787,-2.5894089,17.495417
5.580033,19.779627,-2.5697954,18.789896
5.6100335,23.98668,-0.510399,37.412724
5.6200337,23.967066,2.6669557,35.627914
5.630034,22.574522,5.7854705,30.587296
5.640034,19.632526,7.80564,25.27209
5.6500344,15.043015,8.8647585,21.074844
5.6600347,9.66897,9.100119,18.348597
5.680035,-3.0110283,6.25619,14.906462
5.6900353,-6.492389,5.4716578,14.631876
5.7000356,-9.081346,5.4520445,13.307978
5.710036,-10.552342,6.128703,10.826896
5.720036,-11.062288,7.423181,7.85548
5.7300363,-10.67983,9.041278,5.217491
5.7400365,-9.395158,10.884929,3.432681
5.7500367,-7.306341,12.914906,2.3049161
5.760037,-4.815452,14.503582,1.3438646
5.770037,-2.3637893,15.5627,0.62797904
5.7800374,-0.22593965,15.582314,0.5397192
5.7900376,1.2744778,14.552616,1.3144445
5.800038,1.3725443,12.591286,2.9913816
5.810038,1.0195049,10.394596,5.246911
5.8200383,0.99989164,8.482299,7.7574134
5.8300385,1.5196441,6.6778755,9.424544
5.840039,2.6081822,5.059778,10.8857355
5.850039,3.9615,3.696654,12.6999655
5.860039,4.9225516,2.8434753,13.906183
5.8700395,5.2559776,2.2256565,13.533531
5.8800397,4.3635726,1.1861514,11.248582
5.89004,3.765367,0.65659237,9.699131
5.90004,4.8440986,0.7252389,9.718744
5.9100404,6.8544617,0.32316625,11.395681
5.9200406,8.325459,-0.8830517,13.680631
5.930041,9.394383,-2.1971428,14.955495
5.940041,10.100463,-3.1385813,14.56323
5.9500413,10.159303,-4.0800195,12.631319
5.9600415,9.306124,-5.3744974,9.630485
5.9700418,7.1878877,-7.2181478,6.4727426
5.980042,4.2360864,-9.287351,4.0406933
5.990042,2.0099766,-10.983901,2.7756355
6.0000424,1.5196441,-12.405866,3.3051946
6.0100427,1.8824902,-13.700343,4.9036784
6.020043,2.363016,-14.484876,7.257274
6.030043,2.6964421,-14.906562,9.96391
6.0400434,3.2456145,-15.308634,12.13118
6.0500436,4.039953,-15.289021,12.974552
6.060044,5.108878,-14.3573885,11.944854
6.070044,6.0993495,-12.896198,9.316671
6.0800443,6.8054285,-11.5723,5.2665243
6.0900445,6.7269754,-11.042741,0.87314534
6.1000447,5.589404,-11.51346,-2.6180222
6.110045,4.0007267,-12.611805,-3.8928866
6.120045,2.4414692,-13.8768635,-3.0299015
6.1300454,1.7844236,-14.445649,-1.0293448
6.1400456,2.9710283,-14.053383,0.6083658
6.150046,5.3246245,-13.298271,1.2359914
6.160046,8.580432,-12.386252,2.1578164
6.1700463,12.228505,-11.680174,3.766107
6.1800466,14.729201,-11.650754,5.9627967
6.190047,15.964839,-11.650754,10.454243
6.200047,17.004345,-11.5723,15.269308
6.2100472,18.416502,-10.826995,17.671938
6.2200475,19.201035,-9.738457,18.878155
6.2300477,19.5933,-7.97326,19.47636
6.240048,19.691366,-5.7569566,19.780367
6.2700486,15.454893,-2.7070885,28.469059
6.280049,10.198529,-0.706532,24.72292
6.290049,5.314818,0.8429187,21.153297
6.3000493,0.54878575,1.6666772,17.250252
6.32005,-3.7563336,5.461851,8.53214
6.33005,-0.1376798,7.7762203,7.79664
6.34005,4.775452,10.198463,7.492634
6.3500504,8.825598,12.944325,7.0611415
6.3600507,11.757787,15.160628,6.727715
6.370051,13.954476,16.553171,6.7473288
6.380051,15.190114,17.210217,6.815975
6.3900514,14.807654,17.092537,6.0216365
6.4000516,12.856132,15.94516,4.658512
6.410052,10.061236,14.04267,3.3051946
6.420052,6.991755,11.747913,2.4912426
6.4300523,4.2360864,9.94349,2.4716294
6.460053,0.28400615,8.531333,2.2362697
6.470053,-0.93201846,8.599979,1.9224569
6.4800534,-1.6871305,9.325671,2.2460763
6.4900537,-2.4716625,9.982717,3.0992548
6.500054,-3.2758079,10.414209,4.1387596
6.510054,-4.0015,10.394596,5.9039564
6.5200543,-4.4820256,9.992523,8.3262
6.5300546,-4.0211134,9.747357,11.444715
6.540055,-2.3245628,9.462964,14.465162
6.550055,0.29381278,8.962825,16.622625
6.5600553,2.980835,8.4921055,18.04459
6.5700555,4.6479654,8.24694,19.005642
6.5800557,4.942165,7.6389275,19.545008
6.590056,4.6773853,6.3738694,19.809788
6.600056,4.579319,4.9126787,19.878433
6.6200566,6.923108,2.294303,34.451115
6.630057,8.845211,2.0589433,32.548626
6.640057,9.66897,1.8039703,28.684805
6.6500573,9.1786375,1.4705442,24.66408
6.6600575,7.805707,0.666399,21.643631
6.670058,5.7070837,-0.98111826,19.780367
6.680058,3.118128,-2.9620614,18.36821
6.7000585,-0.52013916,-7.7575135,13.386431
6.7100587,-0.4318793,-9.208898,12.572479
