time,x,y,z
1.7099987,1.3725443,4.6969323,9.198992
1.7199987,1.804037,4.5890594,8.59098
1.7299987,2.0393965,4.14776,8.59098
1.7399987,2.0393965,3.7162673,8.875372
1.7499987,1.7942303,3.1180615,9.1793785
1.7599987,1.7353904,2.5590825,9.493191
1.7699987,1.6373239,2.09817,9.797197
1.7799987,1.7353904,2.0197167,9.895264
1.7899987,2.421856,2.2550764,9.954103
1.7999986,2.892575,2.5394692,9.865844
1.8099986,3.2750344,2.6277292,9.757971
1.8199986,3.5888472,2.8728955,9.757971
1.8299986,3.8242068,2.8925087,9.865844
1.8399986,3.8830469,2.8925087,9.865844
1.8499986,3.8830469,2.8925087,9.591257
1.8599986,3.569234,2.823862,9.159765
1.8699986,3.2652278,2.7552156,8.728272
1.8799986,2.892575,2.6963756,8.277166
1.8899986,2.5101159,2.6767623,7.835867
1.8999985,2.137463,2.6767623,7.4141808
1.9099985,1.8138436,2.6767623,7.070948
1.9199985,1.3627377,2.6767623,6.7375216
1.9299985,0.8429852,2.6767623,6.4040956
1.9399985,0.3134261,2.5590825,6.1589293
1.9499985,-0.22593965,2.1472032,6.1589293
1.9599985,-0.7456921,1.8922303,6.4139023
1.9699985,-1.0398916,1.8922303,6.923848
1.9799985,-1.0987315,1.8235837,7.610314
1.9899985,-1.0791183,1.7941637,8.3262
1.9999985,-0.78491867,1.7157105,9.267638
2.0099986,-0.40245935,1.7745504,10.365983
2.0199986,-0.28477958,2.0491366,11.121095
2.0299985,0.28400615,2.3335297,11.228968
2.0399985,0.30361944,2.3335297,10.993608
2.0499985,0.6664655,2.6473424,10.924962
2.0599985,0.7351121,2.7159889,10.277723
2.0699985,0.7547254,2.7846355,9.797197
2.0799985,0.50955915,2.8042488,9.463771
2.0899985,0.4114926,2.8042488,9.542224
2.0999985,0.10748646,2.774829,10.277723
2.1099985,-0.216133,2.4708228,10.728829
2.1199985,-0.28477958,2.4806294,11.101481
2.1299984,-0.25535962,2.7552156,11.74872
2.1399984,-0.02,2.774829,12.5920925
2.1499984,-0.02,2.774829,13.209911
2.1599984,-0.0788399,2.7552156,13.229525
2.1699984,-0.18671305,2.6375358,13.131458
2.1799984,-0.50052583,2.3629496,12.582286
2.1899984,-0.5887857,2.3335297,12.19002
2.1999984,-0.8241453,2.3139162,11.631041
2.2099984,-0.8241453,2.3139162,10.758249
2.2199984,-0.8241453,2.4119828,9.620678
2.2299984,-0.73588544,2.7061822,8.551753
2.2399983,-0.6770455,2.7944422,7.580894
2.2499983,-0.64762557,3.049415,6.845395
2.2599983,-0.64762557,3.049415,6.315836
2.2699983,-0.6672389,3.049415,6.207963
2.2799983,-0.7260788,3.1376748,5.7078238
2.2899983,-0.9810517,3.4416811,5.3449774
2.2999983,-1.0889249,3.7554939,4.825225
2.3099983,-1.3831244,4.0791135,4.462379
2.3199983,-1.4027376,4.3831196,4.462379
2.3299983,-1.3733177,4.785192,4.5310254
2.3399982,-0.79472536,5.2264915,5.1292315
2.3499982,-0.40245935,5.491271,6.031443
2.3599982,-0.28477958,5.5795307,7.208241
2.3699982,0.0780665,5.8148904,8.620399
2.3799982,0.176133,5.8148904,9.973717
2.3899982,0.176133,5.795277,11.297615
2.3999982,-0.1376798,5.5010777,12.48422
2.4099982,-0.44168597,5.1970716,13.278558
2.4199982,-0.92221177,4.932292,13.366817
2.4299982,-1.2948645,4.9126787,13.268751
2.4399981,-1.5596441,4.9126787,12.709772
2.4499981,-1.5008042,5.1676517,11.9252405
2.4599981,-1.7950037,5.1382318,10.856316
2.4699981,-2.1088164,5.0793915,10.1404295
2.479998,-2.1872697,5.0793915,9.395124
2.489998,-2.4226294,5.089198,8.571366
2.499998,-2.6776023,5.1676517,7.9829664
2.509998,-2.765862,5.1676517,8.00258
2.519998,-3.0404482,5.1676517,8.728272
2.529998,-3.0404482,5.187265,9.444158
2.539998,-2.7462487,5.6089506,10.101203
2.549998,-2.4030159,5.697211,10.071783
2.559998,-1.98133,6.05025,9.444158
2.579998,-1.2066046,6.432709,8.689046
2.589998,-0.87317854,6.4915495,8.375233
2.599998,-0.55936575,6.4915495,7.76722
2.609998,-0.49071923,6.5111628,7.3357277
2.619998,-0.18671305,6.5209694,6.7767487
2.629998,-0.18671305,6.5209694,6.364869
2.639998,-0.18671305,6.4915495,5.9627967
2.649998,-0.18671305,6.4719357,5.89415
2.659998,-0.2945862,6.4719357,6.1883492
2.669998,-0.6770455,6.1973495,6.5217757
2.679998,-0.9418251,5.8148904,6.5315824
2.689998,-1.2360246,5.491271,6.5315824
2.699998,-1.3046712,5.2559114,6.5315824
2.709998,-1.3046712,5.2559114,6.5021625
2.719998,-0.8535652,5.2559114,6.1883492
2.7299979,-0.17690639,5.550111,6.109896
2.7399979,0.5193658,5.657984,6.2177696
2.7499979,0.9802784,5.746244,6.9924946
2.7599978,0.990085,5.687404,7.5318604
2.7699978,0.96066505,5.206878,7.639734
2.7799978,0.597819,4.7459655,7.639734
2.7899978,-0.1572931,4.00066,7.5612807
2.7999978,-0.4318793,3.981047,7.237661
2.8099978,-0.7653054,3.981047,6.727715
2.8199978,-1.3831244,3.9614336,6.4727426
2.8299978,-1.7950037,3.9614336,6.443322
2.8399978,-2.1284297,3.9614336,6.678682
2.8499978,-2.4716625,3.9614336,7.0317216
2.8599977,-2.765862,3.9418201,7.482827
2.8699977,-2.7854753,3.9418201,7.76722
2.8799977,-2.8443153,4.226213,7.7868333
2.8899977,-2.8443153,4.6675124,7.79664
2.8999977,-2.7560554,5.295138,7.79664
2.9099977,-2.6677954,5.7266307,7.79664
2.9199977,-2.991415,5.4814644,8.483106
2.9299977,-2.5403092,6.1973495,8.845952
2.9399977,-2.5403092,5.9129567,9.4735775
2.9499977,-2.8933485,5.3343644,10.16985
2.9599977,-3.3052278,5.0009384,11.130901
2.9699976,-3.3738744,5.0205517,11.503554
2.9799976,-3.6974938,5.0205517,11.101481
2.9899976,-3.717107,4.6969323,10.660182
2.9999976,-3.717107,4.226213,10.1404295
3.0099976,-3.6484606,4.2065997,9.630485
3.0199976,-3.5405874,4.2065997,9.198992
3.0299976,-3.158128,4.2065997,9.1793785
3.0399976,-2.824702,4.2065997,9.198992
3.0499976,-2.5893424,4.2065997,9.620678
3.0599976,-2.5599225,4.2164063,9.728551
3.0699975,-2.5010824,4.2164063,10.02275
3.0799975,-2.4128227,4.1575665,10.042363
3.0899975,-2.3049495,4.1281466,9.96391
3.0999975,-2.1872697,4.1281466,9.336285
3.1099975,-1.8734568,4.1379533,8.620399
3.1199975,-1.785197,4.1575665,7.7574134
3.1299975,-1.2556379,4.451766,6.9728813
3.1399975,-0.6868522,4.785192,6.345256
3.1499975,-0.16709974,5.1382318,5.913763
3.1599975,0.1369064,5.2264915,5.89415
3.1699975,0.22516626,5.314751,5.9039564
3.1799974,0.29381278,5.4226246,6.1785426
3.1899974,0.372266,5.657984,6.5511956
3.1999974,0.48013917,5.657984,7.041528
3.2099974,0.5782057,5.667791,7.5318604
3.2199974,0.58801234,5.667791,7.94374
3.2299974,0.568399,5.5893373,7.94374
3.2399974,0.3134261,5.4814644,7.94374
3.2499974,0.28400615,5.4814644,7.6691537
3.2599974,0.20555295,5.5010777,7.639734
3.2699974,0.20555295,5.90315,7.610314
3.2799973,0.176133,6.1483164,7.492634
3.2899973,0.176133,6.432709,7.4141808
3.2999973,0.176133,6.432709,7.178821
3.3099973,0.176133,6.432709,7.286694
3.3199973,0.2545862,6.432709,7.8750935
3.3299973,0.5585924,6.432709,8.551753
3.3399973,0.5782057,6.432709,9.002858
3.3499973,0.597819,6.413096,9.287251
3.3599973,0.597819,6.305223,9.58145
3.3699973,0.6174323,6.05025,10.02275
3.3799973,0.6958855,6.02083,10.571922
3.3899972,1.0391183,6.02083,11.130901
3.3999972,1.352931,6.2954164,11.219161
3.4099972,1.3627377,6.354256,11.238775
3.4199972,1.3627377,6.3738694,10.944575
3.4299972,0.8037586,6.128703,10.31695
3.4399972,0.087873146,5.667791,9.8462305
3.4499972,-0.6280123,5.3539777,9.856037
3.4599972,-1.3046712,4.981325,10.267917
3.4699972,-2.1676564,4.402733,10.591536
3.4799972,-3.1777413,3.7554939,10.591536
3.4899971,-4.011307,3.2847748,9.99333
3.4999971,-4.6095123,3.0298018,9.287251
3.5099971,-4.893905,3.0101886,8.767499
3.5199971,-4.903712,3.0101886,8.708659
3.529997,-4.8840985,3.0101886,8.708659
3.539997,-4.6291256,3.0298018,8.796919
3.549997,-4.2956996,3.0984483,8.885179
3.559997,-4.0015,3.1572883,8.649819
3.569997,-3.5896206,3.2553546,8.110454
3.579997,-3.0404482,3.7064607,7.580894
3.589997,-2.373596,4.14776,7.129788
3.599997,-1.6773238,4.5694456,6.727715
3.609997,-1.1575714,4.873452,6.394289
3.619997,-0.77511203,4.9715185,6.315836
3.629997,-0.50052583,5.059778,6.2962227
3.639997,-0.41226602,5.0793915,6.2962227
3.649997,-0.16709974,5.0793915,6.237383
3.659997,-0.06903325,5.0793915,5.8745365
3.669997,0.038839903,5.1382318,5.501884
3.679997,0.38207266,5.373591,5.394011
3.689997,0.4899458,5.4520445,5.3645906
3.699997,0.77433866,5.550111,5.3645906
3.709997,0.86259854,5.795277,5.86473
3.719997,0.9508584,5.795277,6.6100354
3.729997,1.0489249,5.8639235,7.5907006
3.739997,1.1469914,5.9619904,8.3262
3.749997,1.2156379,5.971797,8.924405
3.759997,1.2156379,5.971797,9.287251
3.769997,1.1371847,5.971797,9.355898
3.7799969,1.1077648,5.9914103,9.610871
3.7899969,1.0293115,6.0110235,9.610871
3.7999969,0.91163176,6.07967,9.610871
3.8099968,0.8429852,6.1385098,9.542224
3.8199968,0.81356525,6.2365766,9.512804
3.8299968,0.7449187,6.334643,9.493191
3.8399968,0.44091254,6.334643,9.493191
3.8499968,0.3330394,6.334643,9.463771
3.8599968,0.009419952,6.334643,9.385318
3.8699968,-0.22593965,6.334643,8.983245
3.8799968,-0.4711059,6.334643,8.620399
3.8899968,-0.78491867,6.334643,8.218327
3.8999968,-1.0791183,6.305223,7.8456736
3.9099967,-1.3144778,6.2169633,7.7378
3.9199967,-1.3733177,6.1188965,7.639734
3.9399967,-1.4517709,5.765857,8.130067
3.9499967,-1.5302241,5.295138,9.042085
3.9599967,-1.5302241,5.187265,9.287251
3.9699967,-1.2850579,4.9519053,9.395124
3.9899967,-0.93201846,4.9519053,9.414738
3.9999967,-0.5299458,5.0205517,9.414738
4.009997,0.15651971,5.373591,8.875372
4.019997,0.4114926,5.4520445,8.502719
4.0299973,0.48013917,5.7560506,8.1398735
4.0399976,0.5585924,5.854117,7.8849
4.049998,0.5782057,6.10909,7.79664
4.059998,0.54878575,6.1679296,7.5220537
4.0699983,0.30361944,6.246383,7.267081
4.0799985,0.23497291,6.560196,7.1690145
4.0899987,0.597819,7.599701,7.178821
4.099999,0.8822118,8.060613,7.1984344
4.109999,0.90182513,8.060613,6.953268
4.1199994,0.82337195,8.139067,6.953268
4.1299996,0.3918793,7.8840938,7.267081
4.14,-0.52013916,6.5405827,7.5710874
4.15,-1.2458313,6.5405827,8.012386
4.1600003,-1.8832635,5.883537,8.081034
4.1700006,-1.98133,5.883537,8.708659
4.180001,-2.0695899,5.90315,9.110732
4.190001,-2.3245628,5.90315,9.110732
4.2000012,-2.255916,5.9914103,9.110732
4.2100015,-2.1382365,6.07967,9.081312
4.2200017,-2.1088164,6.07967,9.061699
4.230002,-2.0205567,6.07967,9.081312
4.240002,-2.0303633,6.02083,9.189185
4.2500024,-2.4030159,5.6775975,9.277445
4.2600026,-2.6776023,5.412818,9.355898
4.270003,-2.7756686,5.1480384,9.610871
4.280003,-3.069868,5.0303583,9.610871
4.2900033,-3.069868,4.932292,9.365705
4.3000035,-2.9816084,4.932292,9.287251
4.3100038,-2.6481822,4.9420986,8.914598
4.320004,-2.5305023,4.961712,8.473299
4.330004,-2.118623,5.0205517,7.97316
4.3400044,-1.755777,5.089198,7.5514736
4.3500047,-1.3831244,5.1088114,7.2768874
4.360005,-1.0006651,5.187265,7.296501
4.370005,-0.8829852,5.2559114,7.688767
4.3800054,-0.804532,5.265718,8.051613
4.3900056,-0.7064655,5.3343644,8.306586
4.400006,-0.40245935,5.3932047,8.3262
4.410006,-0.42207268,5.3932047,8.3262
4.4200063,-0.48091257,5.3049445,8.00258
4.4300065,-0.49071923,5.2264915,7.5907006
4.4400067,-0.49071923,5.2264915,7.0905614
4.450007,-0.46129927,5.2264915,6.4727426
4.460007,-0.22593965,5.2264915,5.933377
4.4700074,-0.1572931,5.461851,5.3645906
4.4800076,-0.0592266,5.550111,4.972325
4.490008,0.029033251,5.6089506,4.942905
4.500008,0.12709975,5.628564,4.9232917
4.5100083,0.4114926,5.628564,4.9232917
4.5200086,0.4899458,5.5108843,4.942905
4.530009,0.54878575,5.1774583,5.021358
4.540009,0.54878575,4.844032,5.099811
4.5500093,0.54878575,4.32428,5.1880713
4.5600095,0.5193658,3.804527,5.197878
4.5700097,0.5193658,3.5201342,5.168458
4.58001,0.58801234,3.4318745,4.864452
4.59001,0.96066505,3.3632278,4.8448386
4.6000104,1.5784839,3.3632278,4.8448386
4.6100106,2.196303,3.333808,4.942905
4.620011,2.6866355,3.2651613,5.0115514
4.630011,3.2554212,3.2651613,5.0115514
4.6400113,3.8928535,3.7064607,4.913485
4.6500115,4.5106726,4.32428,4.629092
4.660012,4.7950654,4.9715185,4.6977386
4.670012,4.549899,5.4814644,5.2567177
4.680012,3.8144002,5.9129567,6.002023
4.6900125,3.0592883,6.22677,7.3455343
4.7000127,2.5101159,6.5994225,9.022471
4.710013,2.0492032,7.060335,10.807282
4.720013,1.6667439,7.9723535,12.533253
4.7300134,2.166883,8.874565,13.91599
4.7400136,2.2453363,9.580644,14.759362
4.750014,2.2453363,9.94349,15.141822
4.760014,1.6569372,9.85523,15.053562
4.7700143,0.63704556,8.835339,14.484776
4.7800145,-0.48091257,7.7958336,13.91599
4.7900147,-1.4909976,6.7072954,13.111845
4.800015,-2.4912758,5.765857,12.307699
4.810015,-3.501361,4.657706,11.582007
4.8200154,-4.423186,3.4612944,11.062255
4.8300157,-5.148878,2.3923695,10.434629
4.840016,-5.5509505,1.5686108,9.757971
4.850016,-5.315591,1.3332511,8.983245
4.8600163,-4.6291256,1.7353238,8.218327
4.8700166,-3.8445935,2.431596,7.325921
4.880017,-3.8445935,3.0592217,6.8552017
4.890017,-4.217246,3.1180615,6.237383
4.9000173,-4.217246,3.0984483,5.560724
4.9100175,-4.9331317,2.4708228,6.423709
4.9200177,-5.8647633,1.6568706,7.9045134
4.930018,-7.6789937,0.5879458,8.551753
4.940018,-6.757169,0.9605985,8.169293
4.9500184,-4.3447328,1.6666772,8.169293
4.9600186,-2.177463,2.6277292,9.365705
4.970019,-1.0987315,4.0104666,10.591536
4.980019,-1.5204175,4.853839,10.679795
4.9900193,-1.8048103,5.295138,9.8462305
5.0000196,-1.4321576,5.5893373,8.522333
5.01002,-0.8143386,5.883537,7.8456736
5.02002,-0.36323276,6.275803,8.081034
5.03002,-1.4713842,5.8639235,7.5907006
5.0400205,-2.3343694,5.3932047,6.9728813
5.0500207,-2.3343694,4.9224854,6.4335155
5.060021,-2.3343694,4.4419594,6.0216365
5.070021,-2.2461095,4.0594997,5.6489835
5.0800214,-1.8440369,3.9614336,5.227298
5.0900216,-0.8633719,2.9219286,4.4721856
5.100022,3.84382,1.4607376,12.278279
5.110022,3.84382,3.6182008,16.17152
5.1200223,1.3431244,5.1480384,13.278558
5.1300225,-1.2850579,4.736159,9.90507
5.1400228,-2.1284297,3.5691676,7.286694
5.150023,-1.5400307,2.823862,5.443044
5.160023,-0.098453194,1.9608768,4.7271585
5.1700234,0.568399,1.647064,5.9627967
5.1800237,0.49975243,1.7549372,7.7378
5.190024,0.50955915,2.294303,9.8462305
5.200024,1.6275172,3.0199952,12.562673
5.2100244,2.6670222,3.4612944,14.053284
5.2200246,2.7454753,3.3926477,14.837815
5.230025,3.93208,3.8241405,12.9647455
5.240025,5.1284914,4.0594997,10.032557
5.2500253,5.030425,3.7456872,8.00258
5.2600255,3.373101,3.2259347,7.76722
5.2700257,1.5686773,3.2357414,8.463492
5.280026,1.4509976,3.637814,10.248303
5.290026,1.5196441,3.9124002,11.699687
5.3000264,1.6177106,3.8535604,12.19002
5.3100266,1.5294508,3.5789742,12.641126
5.320027,0.63704556,4.510606,9.493191
5.330027,0.029033251,4.883259,5.4038177
5.3400273,0.6076256,5.9914103,3.462101
5.3500276,2.0197833,6.805362,4.7075453
5.360028,3.0592883,6.1973495,7.463214
5.370028,3.373101,5.2853312,9.718744
5.3800282,4.02034,5.0499716,10.915155
5.3900285,4.294926,5.7070174,11.160321
5.4000287,4.638159,5.775664,10.522889
5.410029,4.657772,5.4520445,9.395124
5.420029,4.716612,5.206878,8.286973
5.4300294,5.3736577,5.8148904,8.571366
5.4400296,5.7953434,6.0698633,9.748164
5.45003,5.167718,5.8148904,9.748164
5.46003,4.1380196,5.7854705,9.1793785
5.4700303,3.6869137,5.765857,8.26736
5.4800305,5.5992107,6.383676,13.435465
5.490031,3.0004482,6.9524617,9.257832
5.500031,0.8724052,6.3248363,8.355619
5.510031,-1.589064,3.412261,8.443879
5.5200315,-3.1777413,2.1373966,8.698853
5.5300317,-3.1777413,2.5002427,9.316671
5.540032,-1.3144778,3.8437538,8.708659
5.550032,0.9410517,5.1186185,6.8355885
5.5600324,2.2061095,5.667791,5.786277
5.5700326,2.6768289,5.6775975,5.80589
5.580033,2.5983756,5.657984,6.0804763
5.590033,2.255143,5.657984,6.0804763
5.6000333,2.255143,5.9619904,5.80589
5.6100335,1.5980973,6.030637,5.80589
5.6200337,0.9312451,5.93257,6.0412498
5.630034,0.90182513,5.628564,6.060863
5.640034,0.9802784,5.7364373,6.060863
5.6500344,1.2254446,6.158123,6.5315824
5.6600347,1.3235111,6.25619,7.325921
5.670035,1.8530703,6.589616,8.4340725
5.680035,2.2649496,6.697489,9.669711
5.6900353,2.3237894,6.717102,10.836702
5.7000356,2.2453363,6.638649,11.7193
5.710036,1.9217168,6.3444495,12.317506
5.720036,1.6471305,6.25619,12.386153
5.7300363,1.5686773,5.9914103,12.121373
5.7400365,1.5392574,5.971797,11.444715
5.7500367,1.5196441,5.971797,10.581729
5.760037,1.4313842,5.9914103,9.816811
5.770037,0.8331786,6.334643,8.659626
5.7800374,-0.0592266,6.334643,7.3357277
5.7900376,-0.9810517,6.442516,6.168736
5.800038,-1.6282907,7.0113015,4.5016055
5.810038,-1.5106108,7.2858877,4.0505
5.8200383,-1.0496982,7.3055015,3.9426267
5.840039,-0.49071923,7.3055015,3.8347538
5.850039,0.8920185,7.246661,3.1090615
5.860039,1.5588707,7.246661,3.0208018
5.8700395,1.9511367,7.1584015,3.0208018
5.8800397,2.02959,7.1584015,3.4130678
5.90004,1.97075,7.1584015,3.432681
5.9200406,0.58801234,7.168208,2.981575
5.930041,-0.6868522,7.246661,4.6781254
5.940041,-1.0595049,7.246661,6.0706697
5.9500413,-1.1183448,7.2172413,7.384761
5.9600415,-1.0006651,7.2172413,8.816532
5.9700418,-0.44168597,7.2368546,9.836424
5.980042,0.18593965,7.501634,10.728829
5.990042,0.6958855,7.736994,11.317228
6.0000424,0.9312451,7.80564,11.68988
6.0100427,0.9312451,7.8252535,11.797754
6.020043,0.8429852,7.8252535,11.797754
6.030043,0.72530544,7.8252535,11.3662615
6.0400434,0.4507192,7.5898943,10.669989
6.0500436,0.4507192,7.276081,9.895264
6.060044,0.7056921,6.7759423,9.248025
6.070044,0.793952,6.3150296,8.581173
6.0800443,0.90182513,5.854117,7.9241266
6.0900445,1.1469914,5.412818,7.306308
6.1000447,1.1666046,5.1676517,6.7375216
6.110045,1.1764114,5.089198,6.168736
6.120045,1.1764114,5.069585,5.5411105
6.1300454,1.156798,5.069585,4.9036784
6.1400456,1.1273781,5.128425,4.6683187
6.150046,1.2058313,5.520691,4.5996723
6.160046,1.6373239,5.942377,4.6781254
6.1700463,2.0492032,6.2856097,5.1292315
6.1800466,2.3728228,6.5503893,5.580337
6.190047,2.4610825,6.638649,6.2275763
