time,x,y,z
44.31857,3.6476872,1.7255172,2.9227352
44.328568,4.0105333,2.06875,3.2659678
44.338566,4.402799,2.4806294,3.5111341
44.348564,4.775452,2.9317353,3.5111341
44.358562,5.246171,3.2847748,3.5797808
44.36856,5.648244,3.3436146,3.6680405
44.37856,6.089543,3.4220679,4.0308867
44.388557,6.4229693,3.4220679,4.266246
44.398556,6.717169,3.3926477,4.511412
44.408554,7.021175,3.304388,5.021358
44.418552,7.629187,3.304388,6.1589293
44.42855,8.541205,3.3730345,7.8456736
44.43855,9.600324,3.6182008,9.669711
44.448547,10.835961,3.696654,11.846787
44.458546,12.012759,3.9418201,13.749277
44.468544,12.905165,4.00066,15.122209
44.478542,13.424917,4.2458262,15.887127
44.48854,13.50337,4.32428,15.867514
44.49854,13.513177,4.647899,14.847622
44.508537,13.4445305,4.726352,13.415851
44.518536,13.111104,4.726352,11.944854
44.528534,12.748258,4.3635063,10.601342
44.538532,12.287346,3.7849138,9.58145
44.54853,11.855853,3.167095,8.738079
44.55853,11.3655205,2.6473424,7.8750935
44.568527,10.835961,2.2452698,7.021915
44.578526,10.237756,1.9412634,6.1589293
44.588524,9.561097,1.8530036,5.3842044
44.598522,8.962891,1.7941637,4.893872
44.60852,8.472559,1.813777,4.825225
44.61852,8.099906,2.0785568,4.884065
44.628517,7.756674,2.176623,5.276331
44.638515,6.942722,2.431596,5.6882105
44.648514,6.4523892,2.4512093,5.6882105
44.658512,5.9326367,2.4512093,5.5901437
44.66851,5.4324975,2.4217894,5.1782646
44.67851,4.961778,2.3139162,4.746772
44.688507,4.530286,2.2060432,4.236826
44.698505,4.147826,2.1079767,3.8053336
44.708504,3.7849803,1.8628103,3.491521
44.718502,3.677107,1.8333904,3.1482882
44.7285,3.373101,1.7745504,2.8835087
44.7385,3.3534877,1.7745504,2.785442
44.748497,3.3338745,1.7745504,2.6873755
44.758495,3.3044543,1.843197,2.6677623
44.768494,3.3044543,2.12759,2.677569
44.778492,3.402521,2.2256565,2.9717684
44.78849,3.7261405,2.519856,3.2463546
44.79849,4.0301466,2.608116,3.6484272
44.808487,4.3929925,2.9317353,3.9524336
44.818485,4.7460318,3.0199952,4.285859
44.828484,5.1481047,3.3632278,4.5898657
44.83848,5.5109506,3.6770406,4.9232917
44.84848,5.844377,4.0104666,5.325364
44.85848,6.1385765,4.285053,5.7470503
44.868477,6.2464495,4.5890594,6.109896
44.878475,6.5994887,4.873452,6.5511956
44.888474,6.874075,4.961712,6.7865553
44.89847,7.158468,4.981325,6.766942
44.90847,7.266341,4.9519053,6.6884885
44.91847,7.658607,4.844032,6.766942
44.928467,8.060679,4.8244185,7.5514736
44.938465,8.649078,4.834225,8.610593
44.948463,9.100184,4.8930655,9.483384
44.95846,9.335544,4.981325,10.28753
44.96846,9.355157,5.069585,10.973995
44.97846,9.355157,5.1480384,11.523168
44.988457,9.100184,5.1676517,11.886014
44.998455,8.727531,5.1676517,11.944854
45.008453,8.217586,5.1382318,11.680074
45.01845,7.70764,4.7949986,11.023028
45.02845,7.246728,4.4125395,10.248303
45.03845,6.903495,3.981047,9.601064
45.048447,6.8348484,3.667234,9.149959
45.058445,6.8348484,3.5789742,8.845952
45.068443,6.923108,3.549554,8.59098
45.07844,7.246728,3.549554,8.502719
45.08844,7.3447943,3.5299408,8.20852
45.09844,7.6193805,3.5299408,7.9045134
45.108437,7.717447,3.5103276,7.8849
45.118435,8.090099,3.4809077,7.8064466
45.13843,8.197972,3.3926477,7.816253
45.15843,8.354878,3.078835,7.8947067
45.168427,8.247005,2.9219286,6.8650084
45.178425,7.85474,2.8630886,6.237383
45.188423,7.531121,2.8630886,5.6195636
45.19842,7.266341,2.8630886,5.070391
45.20842,6.8838816,2.8434753,4.491799
45.21842,6.462196,2.7846355,3.8935935
45.228416,6.001283,2.6767623,3.2855814
45.238415,5.5599837,2.4119828,2.814862
45.248413,5.2363644,2.3825629,2.4324026
45.25841,5.118685,2.1373966,2.0793633
45.26841,4.883325,2.1079767,1.9911034
45.278408,4.883325,2.03933,1.7165172
45.288406,4.883325,2.03933,1.5988374
45.298405,4.883325,2.03933,1.275218
45.308403,4.8931317,2.03933,1.1771514
45.3184,4.8931317,2.03933,0.8339187
45.3284,4.8146787,2.0197167,0.77507883
45.338398,4.6969986,1.9510702,0.77507883
45.348396,4.579319,1.9510702,1.1575382
45.358395,4.500866,1.9510702,1.696904
45.368393,4.500866,2.0295234,2.3147228
45.37839,4.608739,2.12759,2.9423485
45.38839,4.9029384,2.1864297,3.5111341
45.398388,4.9813914,2.1864297,4.07992
45.408386,5.089265,2.1668165,4.629092
45.418385,5.334431,2.1668165,5.2665243
45.428383,5.422691,2.2746897,6.1785426
45.43838,5.7953434,2.7159889,7.433794
45.44838,6.3543224,3.0396085,8.885179
45.458378,7.1388545,3.1474817,10.571922
45.468376,7.9037733,3.4318745,12.2194395
45.478374,8.570625,3.4514878,13.670824
45.488373,9.109991,3.5397475,14.935882
45.49837,9.58071,3.5985875,15.916547
45.50837,9.884716,3.6868472,16.338232
45.518368,10.129883,4.020273,15.96558
45.528366,10.149496,4.11834,14.798589
45.538364,10.149496,4.422346,13.200105
45.548363,10.149496,4.422346,11.66046
45.55836,10.149496,4.3536997,10.464049
45.56836,10.120076,4.0104666,9.640291
45.578358,10.090656,3.637814,9.130345
45.588356,10.071043,3.245548,8.787112
45.598354,9.992589,2.8434753,8.1791
45.608353,9.570904,2.5590825,7.4436007
45.61835,9.051151,2.3041096,6.796362
45.62835,8.590239,2.3041096,6.482549
45.638348,8.345072,2.3041096,6.482549
45.648346,8.266619,2.4119828,6.8061686
45.658344,8.158746,2.7257955,6.8944283
45.668343,7.91358,2.823862,6.9140415
45.67834,7.6782203,3.0592217,6.825782
45.68834,7.384021,3.078835,6.1491227
45.698338,7.0604014,3.0984483,5.6195636
45.708336,6.6975555,3.167095,4.991938
45.718334,6.3249025,3.1769016,4.3348927
45.728333,6.01109,3.1867082,3.8151405
45.73833,5.7168903,3.1867082,3.2855814
45.74833,5.363851,3.1867082,2.8638954
45.758327,5.0696516,3.1572883,2.5402758
45.768326,4.687192,3.1376748,2.2460763
45.778324,4.3635726,3.108255,2.1283965
45.788322,4.039953,3.108255,1.8243904
45.79832,3.7555604,3.1278682,1.8243904
45.80832,3.6673005,3.412261,1.9126502
45.818317,3.5594273,3.5103276,2.3343363
45.828316,3.4907808,3.8731737,2.6677623
45.838314,3.461361,4.1085334,3.1679015
45.848312,3.4319408,4.343893,3.658234
45.85831,3.4319408,4.5890594,4.187793
45.86831,3.451554,4.6969323,4.7565784
45.878307,3.5594273,5.089198,5.3743973
45.888306,3.8536267,5.7266307,6.060863
45.898304,3.9418867,5.9619904,6.0804763
45.908302,4.02034,6.0404434,6.1785426
45.9183,4.0889864,6.099283,6.1883492
45.9283,4.0889864,6.099283,6.1589293
45.938297,4.0301466,6.0698633,6.4335155
45.948296,4.304733,6.1385098,7.6789603
45.958294,5.197138,6.668069,9.571644
45.968292,6.6289086,7.1780148,11.66046
45.97829,8.099906,7.6095076,13.4452715
45.98829,9.129604,7.707574,14.690716
45.998287,9.737617,7.707574,15.328148
46.008286,9.8454895,7.3349214,15.396794
46.018284,9.855296,6.8249755,15.367374
46.028282,9.61013,6.3444495,14.769169
46.03828,9.188444,5.9227633,13.955216
46.04828,8.717725,5.657984,12.729385
46.058277,8.197972,5.4226246,11.513361
46.068275,7.6389937,5.314751,10.356176
46.078274,7.0898213,5.0009384,9.238218
46.088272,6.6387153,4.902872,8.404653
46.09827,6.3739357,4.834225,7.8064466
46.10827,6.285676,4.7753854,7.4239874
46.118267,6.177803,4.7753854,7.4239874
46.128265,6.15819,4.7753854,7.4436007
46.138264,6.15819,4.755772,7.8947067
46.148262,6.15819,4.677319,8.198713
46.15826,6.15819,4.4125395,8.257553
46.16826,6.079736,4.167373,8.257553
46.178257,5.8149567,3.8437538,8.188907
46.188255,5.530564,3.4907143,7.94374
46.198254,5.2559776,3.1867082,7.85548
46.208252,5.1579113,3.078835,7.463214
46.21825,4.9029384,2.774829,7.070948
46.22825,4.8146787,2.7061822,6.5217757
46.238247,4.530286,2.608116,5.8451166
46.248245,4.4224124,2.5002427,5.1880713
46.258244,4.07918,2.2158499,4.5702524
46.26824,3.8242068,2.1177833,3.9622402
46.27824,3.5496206,1.7941637,3.462101
46.28824,3.2456145,1.5391908,3.0208018
46.298237,2.9612217,1.2940246,2.5795023
46.308235,2.725862,1.195958,2.1970432
46.318233,2.6277955,1.0978916,1.9126502
46.32823,2.3826294,1.0096318,1.8145838
46.33823,2.3237894,0.93117857,1.7459372
46.34823,2.304176,0.91156524,1.7459372
46.358227,2.304176,0.91156524,1.8243904
46.368225,2.3826294,1.1763448,2.0597498
46.378223,2.6964421,1.480351,2.167623
46.38822,2.980835,1.7745504,2.559889
46.39822,3.2456145,2.0491366,2.648149
46.40822,3.5790405,2.4021761,3.040415
46.418217,3.9811134,2.7159889,3.295388
46.428215,4.3929925,2.9807684,3.5895875
46.438213,4.6969986,3.0886416,3.93282
46.44821,4.9323583,3.4220679,4.285859
46.45821,5.0010047,3.5299408,4.717352
46.46821,5.079458,3.9124002,5.3842044
46.478207,5.422691,4.2164063,6.3550625
46.488205,5.9130235,4.510606,7.8456736
46.498203,6.570069,4.7655787,9.601064
46.5082,7.246728,4.853839,11.738914
46.5182,7.85474,4.9126787,13.778697
46.5282,8.354878,4.8930655,15.357568
46.538197,8.452946,4.5792527,16.20094
46.548195,8.521592,4.3046665,16.181326
46.558193,8.521592,4.2360196,15.328148
46.56819,8.521592,4.2164063,13.759084
46.57819,8.521592,4.226213,12.13118
46.58819,8.600045,4.314473,10.728829
46.598186,8.678498,4.598866,9.591257
46.608185,8.786371,4.598866,8.738079
46.618183,9.060958,4.598866,8.26736
46.62818,9.139411,4.00066,8.159487
46.63818,9.119798,3.726074,8.130067
46.658176,8.913857,3.1376748,8.051613
46.668175,8.8059845,3.0396085,8.032
46.678173,8.727531,2.941542,7.7476068
46.69817,8.580432,2.9219286,6.766942
46.708168,8.472559,2.941542,6.1589293
46.718166,8.237199,3.0396085,5.5999503
46.728165,8.148939,3.1474817,5.0409713
46.738163,7.88416,3.2259347,4.638899
46.74816,7.7664804,3.2945814,4.305473
46.75816,7.403634,3.304388,3.9720469
46.768158,7.0309815,3.304388,3.628814
46.778156,6.5994887,3.216128,3.3542278
46.788155,6.1876097,2.9807684,3.0502217
46.798153,5.7953434,2.9023154,2.7560222
46.80815,5.5109506,2.8042488,2.6677623
46.81815,5.4815307,2.7159889,2.648149
46.828148,5.4815307,2.686569,2.6677623
46.838146,5.5599837,2.686569,3.0208018
46.848145,5.98167,2.9513485,3.1286747
46.858143,6.3739357,3.274968,3.373841
46.86814,6.795622,3.5985875,3.4719076
46.87814,7.1682744,3.9124002,3.9132068
46.888138,7.4820876,4.226213,4.4819922
46.898136,7.7860937,4.481186,5.2076845
46.908134,8.03126,4.736159,5.933377
46.918133,8.286232,4.9715185,6.492356
46.92813,8.354878,5.0793915,6.825782
46.93813,8.374492,5.324558,6.933655
46.948128,8.374492,5.3343644,7.0317216
46.958126,8.345072,5.3343644,7.100368
46.968124,8.070486,5.3049445,7.100368
46.978123,7.5409274,4.834225,6.7081017
46.98812,6.825042,4.4909925,6.8061686
46.99812,6.432776,4.402733,8.051613
47.008118,6.511229,4.402733,9.453964
47.018116,6.9721417,4.510606,10.601342
47.028114,7.0800147,4.873452,11.287808
47.038113,7.158468,4.932292,11.670267
47.04811,7.158468,4.9420986,11.670267
47.05811,7.129048,4.873452,11.601621
47.068108,6.8348484,4.5792527,11.287808
47.078106,6.4720025,4.285053,10.630762
47.088104,6.001283,4.17718,9.748164
47.098103,5.589404,3.9320135,9.051891
47.1081,5.314818,3.9124002,8.424266
47.1181,5.246171,3.9124002,8.0614195
47.128098,5.246171,3.9222069,7.9535465
47.138096,5.3050113,3.9908535,7.610314
47.148094,5.3050113,4.0104666,6.9924946
47.158092,5.2069445,3.9908535,6.286416
47.16809,4.7460318,3.696654,5.6587906
47.17809,4.2655063,3.3240013,5.2076845
47.188087,3.7849803,2.745409,5.109618
47.198086,3.3240678,2.1864297,5.0900044
47.208084,2.9121885,1.5980307,5.1586514
47.218082,2.814122,1.1665381,5.4038177
47.22808,2.814122,1.0684717,5.86473
47.23808,3.147548,1.0488584,6.207963
47.248077,3.2554212,1.0684717,6.2275763
47.258076,3.5300074,1.3136379,6.2275763
47.268074,3.598654,1.392091,6.207963
47.278072,3.6574938,1.4117044,6.453129
47.28807,3.9222734,1.4117044,6.825782
47.29807,4.2262797,1.3822844,7.4239874
47.308067,4.294926,1.3822844,8.100647
47.318066,4.294926,1.3528645,8.796919
47.328064,3.6967204,0.55852586,9.453964
47.338062,3.5888472,0.55852586,9.120539
47.34806,3.6476872,0.79388547,8.247746
47.35806,4.0105333,0.891952,6.9434614
47.368057,4.0889864,1.3038312,5.5901437
47.378056,4.177246,1.5391908,4.491799
47.388054,4.245893,1.5391908,3.6778471
47.398052,4.3341527,1.5391908,3.5699742
47.40805,4.5989323,1.5588042,3.9034002
47.41805,4.883325,1.6568706,4.609479
47.428047,5.1775246,1.9608768,5.3155575
47.438046,5.422691,1.9804901,5.7372437
47.448044,5.5109506,2.0001035,6.0412498
47.458042,5.74631,2.0001035,6.4139023
47.46804,5.74631,1.8922303,6.7767487
47.47804,5.74631,1.7843571,7.306308
47.488037,5.677664,0.87233865,11.111288
47.498035,5.648244,0.87233865,10.267917
47.508034,5.7070837,1.4117044,11.395681
47.518032,5.9914765,2.06875,12.150793
47.52803,6.5308423,2.5590825,12.827452
47.53803,6.962335,2.882702,13.700244
47.548027,7.050595,2.9513485,14.56323
47.558025,7.050595,2.9611552,15.475247
47.568024,7.050595,2.9611552,16.338232
47.578022,6.962335,2.7257955,16.750113
47.58802,6.687749,2.4512093,16.642239
47.59802,6.589682,2.12759,15.720414
47.608017,6.491616,1.8726169,14.416129
47.618015,6.4229693,1.7549372,13.111845
47.628014,6.4229693,1.4313177,12.023307
47.638012,6.5210357,1.195958,11.278002
47.64801,6.825042,1.0978916,10.748443
47.65801,6.8838816,0.9802118,10.336563
47.668007,6.8838816,0.862532,10.091396
47.678005,6.6387153,0.78407884,10.071783
47.688004,6.5210357,0.78407884,10.091396
47.698,6.1876097,0.8036921,10.336563
47.708,5.8541837,0.9017586,10.424823
47.718,5.4815307,0.92137194,10.493469
47.727997,5.118685,0.9409852,10.493469
47.737995,4.804872,0.9998251,10.385596
47.747993,4.520479,1.058665,9.885457
47.75799,4.412606,1.1175048,9.277445
47.76799,4.04976,1.1371182,8.541946
47.77799,3.794787,1.195958,7.82606
47.787987,3.5496206,1.2646046,7.129788
47.797985,3.461361,1.3430579,6.4040956
47.807983,3.1769679,1.4117044,5.756857
47.81798,3.1083214,1.4705442,5.276331
47.82798,3.0298681,1.5489975,4.9330983
47.83798,3.0004482,1.6372573,4.8448386
47.847977,2.980835,1.8726169,4.7761917
47.857975,2.980835,1.9314568,4.746772
47.867973,2.9906416,2.0197167,4.462379
47.87797,3.0004482,2.2746897,4.3643126
47.88797,3.0102549,2.3727562,4.3446994
47.89797,3.069095,2.608116,4.403539
47.907967,3.1377413,2.6963756,4.8448386
47.917965,3.1965814,2.941542,5.305751
47.927963,3.206388,3.0298018,5.6489835
47.93796,3.2161946,3.1278682,5.89415
47.94796,3.2161946,3.2357414,6.002023
47.95796,3.2161946,3.3436146,6.364869
47.967957,3.2161946,3.4514878,6.6296487
47.977955,3.235808,3.559361,7.041528
47.987953,3.3240678,3.804527,7.5220537
47.99795,3.6574938,3.892787,8.00258
48.00795,4.04976,3.981047,8.23794
48.01795,4.5106726,4.0398865,8.3262
48.027946,4.912745,4.0398865,8.689046
48.037945,5.2265577,4.0398865,9.189185
48.047943,5.5992107,4.0594997,9.865844
48.05794,6.030703,4.2948594,10.640569
48.06794,6.4720025,4.373313,11.464328
48.077938,6.7760086,4.392926,12.356733
48.087936,6.795622,4.402733,12.954939
48.097935,6.795622,4.373313,13.307978
48.107933,6.6975555,4.0693064,13.288364
48.11793,6.285676,3.8143337,12.778419
48.12793,5.95225,3.696654,11.846787
48.137928,5.5992107,3.5887809,10.934769
48.147926,5.501144,3.4907143,10.25811
48.157925,5.2657843,3.3730345,9.699131
48.167923,5.187331,3.078835,9.365705
48.17792,5.089265,2.9807684,9.110732
48.18792,5.0108113,2.882702,9.110732
48.197918,4.9813914,2.853282,9.110732
48.207916,4.9225516,2.8336687,9.110732
48.217915,4.9029384,2.8336687,9.130345
48.227913,4.9029384,2.8140554,9.208798
48.23791,4.9029384,2.7846355,9.287251
48.24791,4.9225516,2.6963756,9.306865
48.257908,4.9813914,2.4119828,9.228412
48.267906,5.0010047,2.3041096,8.973438
48.277905,5.059845,2.0589433,8.953825
48.287903,5.079458,2.03933,8.659626
48.2979,5.089265,1.9804901,8.286973
48.3079,5.089265,1.9804901,7.639734
48.317898,5.0108113,1.9804901,7.002301
48.327896,4.775452,1.9804901,6.286416
48.337894,4.6773853,1.9804901,5.668597
48.347893,4.432219,1.9510702,5.0311646
48.35789,4.3341527,1.8628103,4.4231524
48.36789,4.098793,1.7157105,3.403261
48.377888,4.0105333,1.6862906,3.0894482
48.397884,3.9811134,1.6862906,3.0109951
48.407883,4.069373,2.1864297,3.0109951
48.41788,4.3145394,2.4217894,3.0306084
48.42788,4.324346,2.7061822,3.2659678
48.437878,4.383186,3.0690284,3.6484272
48.447876,4.4910593,3.4907143,4.1485662
48.457874,4.5989323,3.9222069,4.6192856
48.467873,4.706805,4.285053,4.884065
48.47787,4.804872,4.628286,4.9036784
48.48787,4.912745,4.736159,4.9821315
48.497868,5.0108113,4.991132,5.0605845
48.507866,5.0990715,5.010745,5.1488447
48.517864,5.118685,5.0303583,5.443044
48.527863,5.1284914,5.0303583,5.698017
48.53786,5.0696516,4.932292,5.9431834
48.54786,4.8146787,4.628286,6.3844824
48.557858,4.7950654,4.314473,7.296501
48.567856,4.863712,3.9516268,8.787112
48.577854,5.3050113,3.4809077,10.581729
48.587852,5.667857,2.9807684,12.42538
48.59785,5.95225,2.4021761,14.2984495
48.60785,6.0503163,1.8333904,16.210747
48.617847,6.15819,1.2744113,17.711164
48.627846,6.2170296,0.862532,18.30937
48.637844,6.2170296,0.5879458,17.83865
48.647842,6.2170296,0.4898793,16.34804
48.65784,6.285676,0.46045935,14.386709
48.66784,6.6975555,0.46045935,12.42538
48.677837,7.0113683,0.43103942,10.846509
48.687836,7.0800147,0.36239287,9.718744
48.697834,7.1388545,0.34277958,9.022471
48.707832,7.1388545,0.34277958,8.453686
48.71783,7.1388545,0.44084606,7.992773
48.72783,7.070208,0.79388547,7.463214
48.737827,6.991755,1.0782783,7.159208
48.747826,6.903495,1.4018977,7.159208
48.757824,6.6289086,1.5097709,7.404374
48.767822,6.364129,1.6176441,7.865287
48.77782,5.9718633,1.6372573,8.228133
48.78782,5.4913373,1.6372573,8.286973
48.797817,5.0990715,1.647064,8.218327
48.807816,4.7264185,1.7549372,7.85548
48.817814,4.402799,2.09817,7.433794
48.827812,4.2851195,2.3335297,7.021915
48.83781,3.9615,2.431596,6.5610023
48.84781,3.8732402,2.6669557,6.2275763
48.857807,3.6378806,2.7356024,5.9726033
48.867805,3.5594273,2.8434753,5.86473
48.877804,3.4809742,3.1572883,5.550917
48.887802,3.451554,3.2357414,5.4822707
48.8978,3.451554,3.4809077,5.4136243
48.9078,3.4711676,3.549554,5.394011
48.917797,3.539814,3.8437538,5.4136243
48.927795,3.6378806,3.9418201,5.5116906
48.937794,3.8830469,4.049693,5.8451166
48.947792,3.8928535,4.1379533,6.1295094
48.95779,3.9516933,4.2065997,6.511969
48.96779,4.04976,4.4419594,7.0317216
48.977787,4.3341527,4.6871257,7.512247
48.987785,4.353766,4.9224854,7.992773
48.997784,4.412606,4.991132,8.3262
49.007782,4.412606,5.010745,8.56156
49.01778,4.3439593,5.010745,8.649819
49.02778,4.245893,4.726352,8.894985
49.037777,3.9811134,4.402733,8.904792
49.047775,3.8928535,4.0693064,8.924405
49.057774,3.794787,3.667234,8.944018
49.067772,3.5594273,3.2945814,9.002858
49.07777,3.539814,3.0592217,9.355898
49.08777,3.510394,3.0592217,10.101203
49.097767,3.4907808,3.0396085,10.905349
49.107765,3.5888472,3.0101886,11.709494
49.117764,4.0889864,3.0101886,12.503833
49.12776,4.432219,3.0101886,13.327591
49.13776,4.687192,3.0199952,13.82773
49.14776,4.706805,3.0199952,13.935603
49.157757,4.687192,2.9317353,13.85715
49.167755,4.3439593,2.657149,12.974552
49.177753,3.9811134,2.6277292,11.876207
49.18775,3.8634336,2.6277292,10.983802
49.19775,3.628074,2.5983093,10.22869
49.20775,3.5594273,2.2844963,9.552031
49.217747,3.5300074,2.0491366,9.453964
49.227745,3.5300074,2.0295234,9.542224
49.237743,3.9615,2.0295234,10.179657
49.24774,4.3341527,2.03933,10.669989
49.25774,4.608739,2.1079767,10.964189
49.26774,4.706805,2.12759,10.964189
49.277737,4.8146787,2.1962366,10.934769
49.287735,4.912745,2.294303,10.817089
49.297733,4.9323583,2.4021761,10.444436
49.30773,4.9323583,2.6375358,10.042363
49.31773,4.912745,2.657149,9.561837
49.32773,4.6773853,2.7356024,8.963632
49.337727,4.5597057,2.8042488,8.3262
49.347725,4.177246,2.8140554,7.639734
49.357723,3.8634336,2.7944422,6.904235
49.36772,3.5005875,2.7061822,6.1491227
49.37772,3.0887082,2.608116,5.4822707
49.38772,2.7650886,2.3433363,4.972325
49.397717,2.5101159,2.2844963,4.403539
49.407715,2.255143,2.0197167,3.99166
49.417713,2.1472697,1.9902967,3.5699742
49.42771,1.8922968,1.9314568,3.3150012
49.43771,1.8922968,1.8726169,3.295388
49.44771,1.8922968,1.8726169,3.2757747
49.457706,1.9903634,1.9314568,3.3542278
49.467705,2.333596,2.0295234,3.766107
49.477703,2.6670222,2.294303,4.1681795
49.4877,3.0592883,2.3825629,4.580059
49.4977,3.5005875,2.7552156,4.942905
49.507698,3.9124668,3.0690284,5.2076845
49.517696,4.324346,3.4612944,5.217491
49.527695,4.6773853,3.8339472,5.2371044
49.537693,5.0108113,4.0987267,5.472464
49.54769,5.3736577,4.11834,5.5411105
49.55769,5.7168903,4.1379533,5.9431834
49.567688,5.8247633,4.1379533,6.3844824
49.577686,6.089543,4.1379533,6.7571354
49.587685,6.15819,4.1379533,7.2768874
49.597683,6.4523892,4.196793,8.012386
49.60768,6.707362,4.275246,8.855759
49.61768,7.0113683,4.3635063,9.8462305
49.627678,7.7860937,4.343893,12.386153
49.637676,8.188166,3.9418201,13.700244
49.647675,8.286232,3.5201342,14.896655
49.657673,8.286232,3.216128,15.769447
49.66767,7.9528065,3.1180615,16.308813
49.67767,7.5115075,3.0101886,16.308813
49.687668,7.0800147,2.9023154,15.573314
49.697666,6.717169,2.657149,14.416129
49.707664,6.4229693,2.5983093,13.200105
49.717663,6.3935494,2.3629496,12.150793
49.72766,6.364129,2.3335297,11.219161
49.73766,6.383743,2.2452698,10.483663
49.747658,6.658329,2.1864297,9.856037
49.757656,6.6779423,2.1864297,9.081312
49.767654,6.6975555,2.2550764,8.277166
49.777653,6.6975555,2.6375358,7.512247
49.78765,6.6387153,3.0003817,6.9924946
49.79765,6.570069,3.382841,6.541389
49.807648,6.315096,3.471101,6.1883492
49.817646,6.0208964,3.5789742,5.9431834
49.827644,5.618824,3.6476207,5.884343
49.837643,5.1775246,3.6280074,5.6489835
49.84764,4.6675787,3.3926477,5.560724
49.85764,4.128213,3.1474817,5.4822707
49.867638,3.6574938,3.078835,5.227298
49.877636,3.235808,2.9709618,5.2076845
49.887634,2.9318018,2.941542,5.1782646
49.897633,2.6964421,2.941542,5.1782646
49.90763,2.5983756,2.9611552,5.1782646
49.91763,2.5199225,3.0592217,5.1488447
49.927628,2.4905024,3.333808,5.1488447
49.937626,2.5003092,3.4416811,5.217491
49.947624,2.7454753,3.804527,5.4822707
49.957623,3.0396748,4.08892,5.580337
49.96762,3.3044543,4.4321527,5.83531
49.97762,3.4123275,4.736159,5.913763
49.987617,3.6967204,5.0303583,6.2471895
49.997616,3.794787,5.3343644,6.6100354
50.007614,4.0301466,5.6187572,7.1101747
50.017612,4.0301466,5.697211,7.85548
50.02761,3.9418867,5.716824,8.659626
50.047607,3.598654,5.7266307,9.297058
50.057606,3.3632944,5.697211,9.797197
50.067604,3.2554212,5.4226246,9.885457
50.0876,2.9219952,4.814612,9.100925
50.107597,2.5983756,4.0594997,7.5612807
50.117596,3.1279347,4.1379533,8.071227
50.127594,3.6967204,4.2164063,8.904792
50.14759,4.1968594,4.1869864,9.601064
50.15759,4.294926,3.382841,10.130623
50.167587,4.1968594,3.0298018,10.365983
50.177586,3.7849803,2.5786958,10.620955
50.187584,3.2554212,2.2452698,10.728829
50.197582,2.7454753,2.176623,10.807282
50.20758,2.4120493,2.1472032,10.807282
50.21758,2.3237894,2.0785568,10.807282
50.237576,2.2355297,2.0491366,10.542502
50.247574,2.1766896,1.9412634,9.8462305
50.257572,2.2453363,1.8726169,9.385318
50.26757,2.4806957,1.8726169,8.963632
50.27757,2.588569,1.8922303,8.600786
50.287567,2.980835,2.2452698,8.502719
50.297565,3.3338745,2.353143,8.4340725
50.307564,3.628074,2.5885024,8.4340725
50.317562,3.8830469,2.608116,8.443879
50.32756,3.9615,2.6669557,8.463492
50.33756,4.069373,2.7356024,8.473299
50.347557,4.3439593,2.9807684,8.492912
50.367554,4.432219,3.0886416,8.512526
50.377552,4.5400925,3.4514878,8.512526
50.38755,4.7950654,3.7849138,8.071227
50.407547,4.706805,4.1281466,7.2474675
50.417545,4.4224124,4.14776,6.845395
50.437542,4.1870527,4.14776,6.394289
50.44754,3.9418867,4.11834,5.89415
50.467537,3.598654,3.7947204,5.119425
50.477535,3.569234,3.7162673,5.0115514
50.487534,3.6673005,3.6182008,4.942905
50.49753,4.0105333,3.5985875,4.9527116
50.50753,4.1184063,3.5789742,5.246911
50.51753,4.530286,3.5789742,5.639177
50.527527,4.8931317,3.5789742,6.1295094
50.537525,5.187331,3.5985875,6.5806155
50.547523,5.5109506,3.667234,7.002301
50.55752,5.80515,3.7358806,7.257274
50.56752,6.12877,3.7456872,7.355341
50.57752,6.4229693,3.7554939,7.639734
50.587517,6.736782,3.7554939,7.7279935
50.597515,7.050595,3.7554939,7.9829664
50.607513,7.295761,3.6868472,8.29678
50.61751,7.295761,3.5887809,8.600786
50.62751,7.276148,3.4809077,9.051891
50.63751,7.0113683,3.4024544,9.679518
50.647507,6.942722,3.412261,10.571922
50.657505,6.962335,3.4220679,11.425101
50.667503,7.325181,3.3534212,12.062533
50.6775,7.4232473,3.0592217,12.533253
50.6875,7.521314,2.9807684,12.984359
50.6975,7.5899606,2.8728955,13.2589445
50.707497,7.599767,2.6375358,13.239331
50.717495,7.599767,2.6179225,12.611706
50.727493,7.3447943,2.5590825,11.68988
50.73749,7.0309815,2.461016,10.6994095
50.74749,6.7760086,2.1962366,9.777584
50.75749,6.6975555,2.1177833,9.198992
50.767487,6.6289086,1.7745504,9.120539
50.777485,6.6092954,1.392091,9.120539
50.787483,6.6092954,1.0782783,9.218605
50.79748,6.589682,0.9605985,9.326478
50.80748,6.560262,0.7056256,9.326478
50.81748,6.5308423,0.7056256,9.042085
50.827477,6.5014224,0.7252389,8.8067255
50.837475,6.481809,1.0194384,8.502719
50.847473,6.481809,1.2744113,8.257553
50.85747,6.481809,1.5588042,8.159487
50.86747,6.403356,1.8333904,7.8456736
50.87747,6.1385765,2.0883634,7.7279935
50.887466,5.844377,2.176623,7.257274
50.897465,5.442304,2.264883,6.9434614
50.907463,5.0696516,2.353143,6.541389
50.91746,4.6675787,2.4217894,6.168736
50.92746,4.2556996,2.431596,5.7666636
